Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Multiple Sclerosis,11011461,2025,NINDS,5R01NS117533-05,,How Do Synaptic Connections Change in Demyelinating Disease?,"SCHAFER, DOROTHY",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$420,728"
Multiple Sclerosis,11011462,2025,NIAID,5R01AI176341-03,,A TCF1:Glucocorticoid regulatory circuit controls IL-23-driven Th17 pathogenicity,"ANDERSON, ANA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$501,978"
Multiple Sclerosis,11012300,2025,NIAID,5R01AI167972-02,,STAT5 Tetramerization in Autoimmune-mediated Neuroinflammation,"WAN, EDWIN",WEST VIRGINIA UNIVERSITY,WV,"$496,195"
Multiple Sclerosis,11012895,2025,NIAID,5R01AI175004-03,,Decipher and target GABA metabolism and GABA receptor-mediated signaling in autoimmune diseases,"WANG, RUONING",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$484,348"
Multiple Sclerosis,11014439,2025,NIAID,5R01AI169686-04,,Defining the induction and maintenance of myelin-specific tolerance in T cells and B cells using local lymph node depots,"JEWELL, CHRISTOPHER","UNIV OF MARYLAND, COLLEGE PARK",MD,"$538,057"
Multiple Sclerosis,11015838,2025,NINDS,5R01NS120981-05,,Neuronal responses to chronic demyelination,"EMERY, BEN",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$390,581"
Multiple Sclerosis,11017782,2025,NINDS,5R01NS117816-05,,Evaluating Advanced Diffusion of the Human Spinal Cord: Application to MS,"SMITH, SETH",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$178,164"
Multiple Sclerosis,11019701,2025,NIAID,5R01AI168063-04,,Tissue-Specific Mechanisms of Regulatory T Cells in the CNS during Autoimmune Encephalomyelitis,"OTHY, SHIVASHANKAR",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$489,842"
Multiple Sclerosis,11020976,2025,NIAID,5R01AI128074-08,,Restoring Immune Tolerance in a Model of Multiple Sclerosis,"HOFFMAN, BRAD",UNIVERSITY OF FLORIDA,FL,"$443,776"
Multiple Sclerosis,11022493,2025,NIBIB,1R01EB036493-01,,Non-invasive and Long-lived CNS Delivery of Treg-inducing Cytokine Depots,"TESSIER, PETER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$623,579"
Multiple Sclerosis,11024781,2025,NINDS,1R01NS139999-01,,Childhood Adversity Research Effort in Multiple Sclerosis (CARE.in.MS),"KRUPP, LAUREN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$742,352"
Multiple Sclerosis,11027894,2025,NIAID,1R01AI187725-01,,Biodegradable polymeric microparticles comprised of acetalated dextran induce immune tolerance,"AINSLIE, KRISTY",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$501,011"
Multiple Sclerosis,11031427,2025,NEI,5R42EY034397-03,,"Development of a Novel, Targeted Small Molecule Inhibitor of the Nucleoside Salvage Pathway to Treat Optic Neuritis","SCHULTZ, KENNETH",TRETHERA CORPORATION,CA,"$622,448"
Multiple Sclerosis,11031958,2025,NIAID,5R01AI114581-10,,Dissect and target Arginine-polyamine metabolic axis in T cell mediated inflammation and autoimmunity,"WANG, RUONING",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$386,750"
Multiple Sclerosis,11032049,2025,NINDS,5R00NS114111-05,,Molecular Control of Astrocytes in CNS Inflammation,"WHEELER, MICHAEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$224,101"
Multiple Sclerosis,11033639,2025,NINDS,1K23NS140543-01,,Dissecting the Heterogeneous Molecular Mechanisms Underlying Multiple Sclerosis Progression,"ABDELHAK, AHMED","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$198,928"
Multiple Sclerosis,11034101,2025,NINDS,5R01NS123532-04,,Understanding role of circadian disruption in pathogenesis of MS,"DUTTA, RANJAN",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$427,291"
Multiple Sclerosis,11035147,2025,NIAID,5R01AI153110-05,,Design and development of HDAC11-specific chemical inhibitors for disease treatments,"SETO, EDWARD",GEORGE WASHINGTON UNIVERSITY,DC,"$676,591"
Multiple Sclerosis,11036318,2025,NINDS,5R01NS133005-02,,Metabolic predictors of disease outcomes in multiple sclerosis,"FITZGERALD, KATHRYN",JOHNS HOPKINS UNIVERSITY,MD,"$575,637"
Multiple Sclerosis,11037963,2025,NIBIB,5R01EB036368-02,,Development of Susceptibility Weighted MRI for the Human Spinal Cord,"SMITH, SETH",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$393,750"
Multiple Sclerosis,11038960,2025,NINDS,1R21NS140935-01,,Imaging remyelination in multiple sclerosis using metabolic and ultra-short echo time MRI,"GUGLIELMETTI, CAROLINE",WASHINGTON UNIVERSITY,MO,"$233,250"
Multiple Sclerosis,11039918,2025,NINDS,5R00NS126707-04,,Epigenomic regulation of oxidative stress-producing innate immunity in neuroinflammation,"MENDIOLA, ANDREW","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$221,306"
Multiple Sclerosis,11041143,2025,NINDS,5R01NS119517-04,,Novel Modulators of TGFß1 signaling in regulation of remyelination by neural stem cells,"SAMANTA, JAYSHREE",UNIVERSITY OF GEORGIA,GA,"$335,675"
Multiple Sclerosis,11042165,2025,NIAID,5R01AI152251-05,,Oligodendrocyte extracellular vesicles: a novel therapy for CNS autoimmunity,"ROSTAMI, A.M.",THOMAS JEFFERSON UNIVERSITY,PA,"$378,300"
Multiple Sclerosis,11042743,2025,NINDS,5R01NS118886-05,,Generating spatial and functional maps of cell-to-cell interactions in MS lesions,"PITT, DAVID",YALE UNIVERSITY,CT,"$350,879"
Multiple Sclerosis,11042751,2025,NIBIB,5R01EB034274-02,,"Integrated, dynamic B0 and flip-angle shimming using multi-coil shim arrays","GUERIN, BASTIEN",MASSACHUSETTS GENERAL HOSPITAL,MA,"$728,109"
Multiple Sclerosis,11042955,2025,NINDS,1K08NS136723-01A1,,Immune Regulation of the Blood-Brain Barrier,"WILCOX, DOUGLAS",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$230,580"
Multiple Sclerosis,11044154,2025,NINDS,5R01NS136864-02,,Quantification of the Innate Immune Activity within Chronic Lesions as a Novel Treatment Biomarker in Multiple Sclerosis,"GAUTHIER, SUSAN",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$586,792"
Multiple Sclerosis,11045630,2025,NIBIB,5K01EB032898-04,,Microstructure and connectivity modeling from the cortex to the spinal cord in Multiple Sclerosis,"SCHILLING, KURT",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$157,404"
Multiple Sclerosis,11045631,2025,NIAID,5R01AI160189-04,,IL-37: a novel regulator of inflammation in CNS autoimmunity,"ROSTAMI, A.M.",THOMAS JEFFERSON UNIVERSITY,PA,"$390,000"
Multiple Sclerosis,11045780,2025,NIDCD,5K99DC021729-02,,How myelin regulates vestibular circuit function and balance behaviors,"AUER, FRANZISKA",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$129,168"
Multiple Sclerosis,11046562,2025,NINDS,5R21NS137101-02,,Investigating changes in myelin lipid composition during relapsing-remitting neuroinflammation,"FORSTHUBER, THOMAS",UNIVERSITY OF TEXAS SAN ANTONIO,TX,"$181,379"
Multiple Sclerosis,11048546,2025,NIAID,1R01AI177514-01A1,,Elucidating the biological mechanisms underlying the association between EBV and MS in African Americans,"ASCHERIO, ALBERTO",HARVARD UNIVERSITY D/B/A HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$763,865"
Multiple Sclerosis,11049062,2025,NINDS,5R01NS099068-08,,Binding of Epstein Barr Virus EBNA2 Unifies Multiple Sclerosis Genetic Mechanisms,"WEIRAUCH, MATTHEW",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$626,014"
Multiple Sclerosis,11050242,2025,NIDA,1R01DA060226-01A1,,Effects of tobacco smoking on prognosis and immune function in multiple sclerosis,"AXTELL, ROBERT",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$552,147"
Multiple Sclerosis,11050525,2025,NINDS,1R01NS136523-01A1,,Computational Model of Neurocognitive Impairment in Multiple Sclerosis,"SUMOWSKI, JAMES",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$654,287"
Multiple Sclerosis,11054619,2025,NINDS,5R01NS128021-03,,Mechanisms of oligodendroglial ciliary function in white matter injury repair,"FANCY, STEPHEN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$403,750"
Multiple Sclerosis,11054651,2025,NINDS,5R01NS121761-04,,A Toolkit for Analysis and Visualization of Preclinical Rodent Neuroimaging Experiments,"SHATTUCK, DAVID",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$612,523"
Multiple Sclerosis,11056112,2025,NIAID,5R01AI161845-05,,"High throughput screening assays to identify chemical probes targeting Hectd3, an E3 ubiquitin ligase implicated in multiple sclerosis","LI, HONGMIN",UNIVERSITY OF ARIZONA,AZ,"$763,630"
Multiple Sclerosis,11058307,2025,NINDS,1R21NS135513-01A1,,In vivo tracking of innate immune activation and therapeutic response in MS mouse models using [18F]OP-801,"JAMES, MICHELLE",STANFORD UNIVERSITY,CA,"$424,234"
Multiple Sclerosis,11060985,2025,NINDS,5R01NS136369-02,,MRI-Based Quantitative Mapping of Oxygen Extraction Fraction in MS,"CHO, JUNGHUN",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$390,730"
Multiple Sclerosis,11062472,2025,NIAID,5K23AI177932-02,,Defining the Role of Epstein-Barr Virus in Multiple Sclerosis,"SATTARNEZHAD OSKOUEI, NEDA",STANFORD UNIVERSITY,CA,"$192,996"
Multiple Sclerosis,11063991,2025,NEI,7R01EY034194-03,,Targeting Cholesterol Homeostasis to maintain vision in MS-like optic neuritis,"GRAMLICH, OLIVER",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$295,245"
Multiple Sclerosis,11064891,2025,NINDS,5R01NS118187-05,,Toward a Validated in Vivo Imaging Marker of Axonal Damage Predictive of Progressive Disability in Multiple Sclerosis,"HUANG, SUSIE",MASSACHUSETTS GENERAL HOSPITAL,MA,"$574,435"
Multiple Sclerosis,11065006,2025,NIAID,1R44AI188872-01,,High Content Screening for Bifunctional Chimera Biologics,"VALENTE, LIZ",HELIGENICS INC,NV,"$807,664"
Multiple Sclerosis,11065218,2025,NICHD,1F31HD115281-01A1,,Neural Underpinnings and Sensory Feedback Augmentation During Split-belt Treadmill Training in People with Multiple Sclerosis,"HAGEN, ANDREW",COLORADO STATE UNIVERSITY,CO,"$31,306"
Multiple Sclerosis,11065473,2025,NINDS,5K23NS126718-04,,MRI Paramagnetic Rim Lesions as Biomarkers and Agents of Neurodegeneration in Multiple Sclerosis,"HEMOND, CHRISTOPHER",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$221,553"
Multiple Sclerosis,11066231,2025,NEI,1F30EY036256-01A1,,Mechanisms of immune-mediated neuronal damage in a mouse model of optic neuritis,"SOMMERS, KELLI",MEDICAL COLLEGE OF WISCONSIN,WI,"$51,628"
Multiple Sclerosis,11067780,2025,NINDS,5R35NS111604-07,,Environmental Biosensors in the Oligodendrocyte Lineage,"CASACCIA, PATRIZIA",ADVANCED SCIENCE RESEARCH CENTER,NY,"$1,158,744"
Multiple Sclerosis,11070344,2025,NICHD,5K23HD111628-03,,Optimizing a Telehealth Behavioral Intervention for Fatigue in People with Multiple Sclerosis,"KNOWLES, LINDSEY",UNIVERSITY OF WASHINGTON,WA,"$161,568"
Multiple Sclerosis,11072065,2025,NEI,5R01EY033782-04,,Interrogating the intersection between diet and ocular autoimmunity,"PLAFKER, SCOTT",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$541,165"
Multiple Sclerosis,11074047,2025,NINDS,5R01NS136316-02,,"Multimodal, quantitative MRI in the lumbosacral spinal cord in progressive multiple sclerosis","O'GRADY, KRISTIN",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$466,351"
Multiple Sclerosis,11074117,2025,NINDS,5R01NS124123-04,,TNFR2 sex differences and EAE,"BETHEA, JOHN",GEORGE WASHINGTON UNIVERSITY,DC,"$403,750"
Multiple Sclerosis,11074605,2025,NIGMS,5P20GM152280-02,7735,Estrogen regulation of cholesterol metabolism during myelin damage and repair,"HARTLEY, MEREDITH",UNIVERSITY OF KANSAS LAWRENCE,KS,"$112,549"
Multiple Sclerosis,11074605,2025,OD,5P20GM152280-02,7735,Estrogen regulation of cholesterol metabolism during myelin damage and repair,"HARTLEY, MEREDITH",UNIVERSITY OF KANSAS LAWRENCE,KS,"$95,329"
Multiple Sclerosis,11075276,2025,NINDS,5R01NS132793-02,,The role of microglia in cortical remyelination,"ORTHMANN-MURPHY, JENNIFER",UNIVERSITY OF PENNSYLVANIA,PA,"$387,166"
Multiple Sclerosis,11075288,2025,NINDS,5R01NS133112-02,,"Meningeal ectopic lymphoid tissues (mELTs): Composition, organization and expression revealed by imaging and in situ transcriptomics","PACHTER, JOEL",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$439,761"
Multiple Sclerosis,11077678,2025,NIAID,5R01AI162936-05,,Innate immune regulation of neuroinflammation,"SONNENBERG, GREGORY",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$610,522"
Multiple Sclerosis,11078205,2025,NINDS,5R35NS111644-07,,The Role of B cells in the Origin and Progression of Multiple Sclerosis,"HAUSER, STEPHEN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$1,211,237"
Multiple Sclerosis,11078723,2025,NINDS,5R35NS132150-03,,"Neurodegeneration Underlying Distinct Disabilities in Multiple Sclerosis Using a Cell-Specific, Region-Specific, and Sex-Specific Approach","VOSKUHL, RHONDA",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$922,109"
Multiple Sclerosis,11078752,2025,NINDS,5R01NS128277-03,,DNA methylation in the development of multiple sclerosis,"OKSENBERG, JORGE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$658,256"
Multiple Sclerosis,11081024,2025,NINDS,5R01NS124714-04,,Novel molecular mediators for activity-dependent myelination,"SUN, WENJING",OHIO STATE UNIVERSITY,OH,"$382,927"
Multiple Sclerosis,11081817,2025,NINDS,5R01NS129778-03,,Pathogenic Astrocyte Populations in EAE and MS,"QUINTANA, FRANCISCO",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$440,048"
Multiple Sclerosis,11084419,2025,NINDS,5R35NS116842-06,,Modulating Glial Fate and Function in Development and Disease,"TESAR, PAUL",CASE WESTERN RESERVE UNIVERSITY,OH,"$683,922"
Multiple Sclerosis,11084490,2025,NIAID,5P01AI039671-27,6246,Core C: Subtractive Single Nucleus Seq and Spatial Multi-omics Core,"ZHANG, LE",YALE UNIVERSITY,CT,"$293,125"
Multiple Sclerosis,11084495,2025,NIAID,5P01AI039671-27,6250,Project 2: Elucidating how TIGIT agonists regulate CNS autoimmunity exacerbated by PD-1 blockade,"SHARPE, ARLENE",YALE UNIVERSITY,CT,"$631,388"
Multiple Sclerosis,11084497,2025,NIAID,5P01AI039671-27,6537,Project 3: Role of Coinhibitory receptors in regulating Immune Tolerance in the Human Brain,"HAFLER, DAVID",YALE UNIVERSITY,CT,"$628,125"
Multiple Sclerosis,11085283,2025,NINDS,5R35NS137478-02,,"CNS Demyelination: Initiation, Protection, and Correction","POPKO, BRIAN",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$1,162,000"
Multiple Sclerosis,11085957,2025,NINDS,5R35NS116835-05,,Defining mechanisms of disease and repair in a viral model of multiple sclerosis,"LANE, THOMAS",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$871,109"
Multiple Sclerosis,11087715,2025,NIAID,5R00AI159227-04,,"Deconstructing interactions between diet, microbiome, and immunity to gain mechanistic insight into health and disease","ALEXANDER, MARGARET",UNIVERSITY OF WISCONSIN-MADISON,WI,"$249,000"
Multiple Sclerosis,11088204,2025,NIAID,5R01AI174064-03,,"Immune Privilege, CNS Autoimmunity, and Clostridium perfringens Epsilon Toxin","VARTANIAN, TIMOTHY",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$662,275"
Multiple Sclerosis,11089353,2025,NIAID,5DP2AI154435-04,,Decoding the language of inflammation between central nervous system resident immune cells,"CLARK, IAIN",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$481,500"
Multiple Sclerosis,11092748,2025,NINDS,5R01NS123084-05,,Pericyte-Macrophage Interactions Maintain CNS Immune Tolerance,"FILIANO, ANTHONY",DUKE UNIVERSITY,NC,"$393,510"
Multiple Sclerosis,11092786,2025,NINDS,5R01NS132859-03,,In vivo three-photon microscopy of the cortical gray and white matter,"HUGHES, ETHAN",UNIVERSITY OF COLORADO DENVER,CO,"$530,562"
Multiple Sclerosis,11093573,2025,NINDS,5R01NS123398-05,,Immunology of advancing disease among minorities with Multiple Sclerosis,"MONSON, NANCY",UT SOUTHWESTERN MEDICAL CENTER,TX,"$530,415"
Multiple Sclerosis,11093987,2025,NIAID,4R01AI165771-04,,CAR-T cell treatment of CNS Autoimmunity,"WU, GREGORY",WASHINGTON UNIVERSITY,MO,"$1,365,252"
Multiple Sclerosis,11094799,2025,NINDS,5R16NS129748-04,,Efficacy of NSCs in an EAE model of MS,"CHAUDHRY, G.",OAKLAND UNIVERSITY,MI,"$150,000"
Multiple Sclerosis,11094890,2025,NIAID,5R01AI170863-03,,Characterization of T cells in MOG antibody-associated disease,"ZAMVIL, SCOTT","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$798,080"
Multiple Sclerosis,11098767,2025,NIAID,5R21AI183670-02,,T Cell Epigenomic Drivers of Disease Flares in Multiple Sclerosis,"BUCKNER, JANE",BENAROYA RESEARCH INST AT VIRGINIA MASON,WA,"$216,625"
Multiple Sclerosis,11101358,2025,NINDS,5R01NS123165-04,,The curious case of PARP1 in CNS myelin formation and repair,"GUO, FUZHENG",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$509,373"
Multiple Sclerosis,11105924,2025,NIAID,5R01AI155974-04,,ThGM Cells in CNS Autoimmunity,"ROSTAMI, A.M.",THOMAS JEFFERSON UNIVERSITY,PA,"$390,000"
Multiple Sclerosis,11106590,2025,NIAID,2P01AI108545-11,5054,Project 1 - Modulation of Tolerance and Autoimmunity by Inhibitory Receptors,"SHARPE, ARLENE",HARVARD MEDICAL SCHOOL,MA,"$642,410"
Multiple Sclerosis,11106951,2025,NIMHD,1R01MD020352-01,,Delivery of a Culturally Tailored Exercise Training Intervention for Hispanics with Multiple Sclerosis,"GEE, STEPHANIE",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$2,825,047"
Multiple Sclerosis,11108038,2025,NLM,1R01LM014784-01,,Retrospective Magnetic Resonance Image Harmonization for Robust Federated Learning,"PHAM, DZUNG",HENRY M. JACKSON FDN FOR THE ADV MIL/MED,MD,"$320,622"
Multiple Sclerosis,11108286,2025,NINDS,1R01NS142389-01,,Molecular Mechanisms of Oligodendrocyte Myelination and remyelination,"LU, QING",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$614,009"
Multiple Sclerosis,11109436,2025,NEI,5R01EY033475-04,,Beyond ganglion cells: Novel foveal avascular zone features in MS with implications for vision loss,"MOSS, HEATHER",STANFORD UNIVERSITY,CA,"$519,970"
Multiple Sclerosis,11112629,2025,NIAID,1R21AI190146-01,,"Gamma herpesvirus impact on required B cell:CD4 T interactions in a B cell-dependent, antibody-independent mouse model of multiple sclerosis","BOYDEN, ALEXANDER",UNIVERSITY OF IOWA,IA,"$427,627"
Multiple Sclerosis,11113790,2025,NICHD,5F32HD113333-02,,Walking Inefficiency in Multiple Sclerosis: Influence of Vascular Dysfunction,"JENG, BRENDA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$75,520"
Multiple Sclerosis,11114942,2025,NINDS,1K23NS142667-01,,The Role of T cells in children with anti-NMDA Receptor Encephalitis,"GOMBOLAY, GRACE",EMORY UNIVERSITY,GA,"$219,645"
Multiple Sclerosis,11116456,2025,NIAID,1R15AI191202-01,,Therapeutic Mechanisms of Farnesol in Modulating Gut Dysbiosis and Neuroinflammation in Multiple Sclerosis,"OCHOA-REPARAZ, JAVIER",BOISE STATE UNIVERSITY,ID,"$418,493"
Multiple Sclerosis,11118215,2025,NINDS,1R21NS142512-01,,Friend or Foe? The AMPK Signaling Pathway During Developmental Myelination,"COLOGNATO, HOLLY",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$232,524"
Multiple Sclerosis,11118961,2025,NINR,5R01NR020323-04,,Clinical and Economic Impact of Teleneurology vs Standard in Clinic Care for Multiple Sclerosis: A Randomized Trial,"MCGINLEY, MARISA",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$617,044"
