Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Diabetes,10885990,2025,NIDDK,5U01DK123013-04,,Metabolic architecture of insulin action in Southwest American Indians,"SHAH, RAVI",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$596,814"
Diabetes,10890326,2025,NIA,4R01AG074044-02,,Glucose instability and neurocognitive outcomes in older adults,"SELVIN, ELIZABETH",JOHNS HOPKINS UNIVERSITY,MD,"$696,818"
Diabetes,10892257,2025,NCI,5R21CA277464-02,,Managing metabolic disruption in pancreatic cancer to prevent weight loss and improve quality of life,"FLORY, JAMES",SLOAN-KETTERING INST CAN RESEARCH,NY,"$206,869"
Diabetes,10893612,2025,Type 1 Diabetes,5R01HL161821-03,,Sorbs2 targeting and BK channel regulation in the coronary artery of patients with type 1 diabetes,"LU, TONG",MAYO CLINIC ROCHESTER,MN,"$688,424"
Diabetes,10896213,2025,NIDDK,5F31DK132926-03,,The role of the peri-islet extracellular matrix in islet function and the pathogenesis of type 1 diabetes,"JOHANSEN, CHELSEA",COLORADO SCHOOL OF MINES,CO,"$47,106"
Diabetes,10896294,2025,Type 1 Diabetes,5R01DK127491-05,,ACT1VATE: Addressing Emotional Distress to Improve Outcomes among Diverse Adults with Type 1 Diabetes,"FORTMANN, ADELAIDE",SCRIPPS HEALTH,CA,"$646,559"
Diabetes,10908707,2025,NIDDK,5R01DK136694-03,,Leptin regulation of delta cell function,"COX, RICHARD",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$451,791"
Diabetes,10930825,2025,NIDDK,5F31DK137447-02,,Functionalizing a T1D/T2D-associated locus within an intron of GLIS3.,"CLARK, LAUREN",UNIVERSITY OF WISCONSIN-MADISON,WI,"$36,918"
Diabetes,10939011,2025,NIEHS,2P42ES031007-06,7458,Early-life iAs exposure: diabetes and gut microbiome,"LU, KUN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$416,569"
Diabetes,10939012,2025,NIEHS,2P42ES031007-06,7459,Preconception iAs exposure: diabetes and epigenetic inheritance,"PARDO-MANUEL DE VILLENA, FERNANDO",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$513,463"
Diabetes,10973596,2025,NIAID,5R01AI173004-03,,Diabetes and Antibiotic Treatment Failure,"CONLON, BRIAN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$684,320"
Diabetes,10974035,2025,NIA,5K01AG071843-04,,Long-term effects of today's medical care access policies on the future burden of Alzheimer's disease and related dementias,"BARTHOLD, DOUGLAS",UNIVERSITY OF WASHINGTON,WA,"$122,040"
Diabetes,10975361,2025,NIEHS,5R01ES032638-05,,The Epitranscriptome as a Novel Mechanism of Arsenic-Induced Diabetes.,"NAVAS-ACIEN, ANA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$580,180"
Diabetes,10978220,2025,NIDDK,5R00DK127196-05,,Genetically harmonized dietary intake and causal relationships with diabetes-related outcomes,"COLE, JOANNE",UNIVERSITY OF COLORADO DENVER,CO,"$248,999"
Diabetes,10979154,2025,NIDDK,5R01DK124588-04,,Hepatic TGFbeta1 in Control of Type 2 Diabetes and NASH via FoxO1 Signaling,"GUO, SHAODONG",TEXAS A&M AGRILIFE RESEARCH,TX,"$499,701"
Diabetes,10980504,2025,NIDDK,5K23DK132505-03,,MANAGe-DM: novel nurse case management to improve diabetes outcomes in Black men recently released from incarceration,"HAWKS, LAURA",MEDICAL COLLEGE OF WISCONSIN,WI,"$178,189"
Diabetes,10981036,2025,NHLBI,2R01HL147921-07,,Induction of Cardiomyocyte Proliferation via Transient Expression of Cell Cycle Factors as a Promising Therapy for Heart Failure,"MOHAMED, TAMER",BAYLOR COLLEGE OF MEDICINE,TX,"$750,296"
Diabetes,10982490,2025,NIDDK,5R01DK131525-04,,Elucidating the Molecular Mechanisms that Mediate DKD Progression in Patients Living with HIV,"HE, JOHN",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$841,127"
Diabetes,10982497,2025,NIDDK,5K08DK129867-03,,Leveraging the Gut Microbiome to Regulate Hepatic Gluconeogenesis,"KRISKO, TIBOR",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$168,480"
Diabetes,10983300,2025,NIDDK,5K23DK131327-03,,Therapeutic Strategies for Microvascular Dysfunction in Type 1 Diabetes,"LOVE, KAITLIN",UNIVERSITY OF VIRGINIA,VA,"$192,031"
Diabetes,10984454,2025,NIDDK,5R01DK134333-03,,Role of cholinergic innervation of the liver,"JO, YOUNG-HWAN",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"$505,255"
Diabetes,10984478,2025,NIDDK,5R01DK134652-03,,Role of trefoil factor family proteins in beta cell function.,"KU, HSUN",BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,CA,"$568,098"
Diabetes,10984998,2025,Type 1 Diabetes,5R01HL161858-04,,Early myocardial remodeling and progressive kidney function decline in type 1 diabetes,"DORIA, ALESSANDRO",JOSLIN DIABETES CENTER,MA,"$811,054"
Diabetes,10985428,2025,NIMHD,5R21MD019048-03,,Making the Connection: Understanding the dynamic social connections impacting type 2 diabetes management among Black/African American men,"PROCHNOW, TYLER",TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,TX,"$228,750"
Diabetes,10986091,2025,NICHD,5R01HD108705-03,,Intersection of the mTOR/p70S6K1 signaling and the HIPPO-Yap tissue organizer in neurulation and diabetic embryopathy,"YANG, PEIXIN",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$651,824"
Diabetes,10986984,2025,NIDDK,5R01DK132073-03,,Sarm1 and neural regulation of bone,"SCHELLER, ERICA",WASHINGTON UNIVERSITY,MO,"$382,753"
Diabetes,10987049,2025,NIDDK,5R01DK132227-03,,Decipher the Function of C2cd4a in Metabolism,"KUO, TAIYI",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$362,250"
Diabetes,10987062,2025,NIDDK,5R01DK132852-03,,Molecular mechanisms mediating metabolic benefits of glucagon-like peptide-1 receptor agonists,"AYALA, JULIO",VANDERBILT UNIVERSITY,TN,"$532,979"
Diabetes,10988272,2025,NINR,5R01NR018916-05,,Personalized Dietary Management in Type 2 Diabetes,"POPP, COLLIN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$640,618"
Diabetes,10988315,2025,NIDDK,5R01DK124328-05,,Role of TAZ in metabolic regulation in both normal and insulin resistant states,"MIAO, JI",BOSTON CHILDREN'S HOSPITAL,MA,"$406,311"
Diabetes,10989886,2025,NIDDK,5K01DK134838-03,,Impact of Shiftwork on Metabolic Flexibility and Skeletal Muscle Clocks,"ERICKSON, MELISSA",ADVENTHEALTH ORLANDO,FL,"$157,334"
Diabetes,10989897,2025,NHLBI,5R01HL167905-02,,"miR-130b, angiogenesis, and diabetic critical limb ischemia","FEINBERG, MARK",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$660,319"
Diabetes,10989971,2025,NIDDK,5K23DK131363-03,,Natural History and Mechanisms of Exocrine Pancreatic Dysfunction in Pre-Type 1 Diabetes,"BRUGGEMAN, BRITTANY",UNIVERSITY OF FLORIDA,FL,"$156,168"
Diabetes,10991022,2025,NIDDK,5R01DK130992-04,,Glucose Management Clinical Decision Support to Improve Outcomes in Academic and Community Hospitals,"PICHARDO-LOWDEN, ARIANA",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$579,218"
Diabetes,10991026,2025,Type 1 Diabetes,5R01DK135052-03,,Posttranslational Neoantigens in Autoimmunity and Metabolism in T1D,"MAMULA, MARK",YALE UNIVERSITY,CT,"$730,784"
Diabetes,10991305,2025,NIDDK,5K23DK134801-03,,Impact of Meal Timing on Glycemic Profiles in Adolescents with Type 2 Diabetes,"VIDMAR, ALAINA",CHILDREN'S HOSPITAL OF LOS ANGELES,CA,"$168,072"
Diabetes,10991330,2025,Type 1 Diabetes,5R01HL161864-04,,Characterization of cardiovascular diseases (CVD) in people with long duration Type 1 diabetes,"KING, GEORGE",JOSLIN DIABETES CENTER,MA,"$758,888"
Diabetes,10991332,2025,NIDDK,5R01DK124329-05,,Endothelial mineralocorticoid receptors in diet-induced skeletal muscle insulin resistance,"JIA, GUANGHONG",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$377,761"
Diabetes,10991383,2025,NIDDK,5R01DK131438-04,,Genetic control of mature beta cell function and identity,"BLUM, BARAK",UNIVERSITY OF WISCONSIN-MADISON,WI,"$382,090"
Diabetes,10991829,2025,NHLBI,5R01HL161092-04,,Novel Targets for Reducing Atherosclerosis in Type 1 Diabetes,"BIDDINGER, SUDHA",BOSTON CHILDREN'S HOSPITAL,MA,"$694,247"
Diabetes,10992118,2025,NIDDK,5R01DK127916-04,,BRinging the Diabetes Prevention Program to GEriatric Populations (BRIDGE),"BEASLEY, JEANNETTE",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$687,916"
Diabetes,10992133,2025,NIDDK,5R01DK127733-05,,A Shared Decision Making Intervention for Diabetes Prevention in Women with a History of Gestational Diabetes Mellitus.,"DURU, OBIDIUGWU",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$545,394"
Diabetes,10992135,2025,NIDDK,5R01DK131070-04,,The Origins of Human Anti-Insulin B Lymphocytes in Type 1 Diabetes,"BONAMI, RACHEL",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$471,738"
Diabetes,10992157,2025,NIAID,5R01AI127411-08,,Host's and microbiota's contribution to sexual dimorphism of autoimmunity,"CHERVONSKY, ALEXANDER",UNIVERSITY OF CHICAGO,IL,"$643,338"
Diabetes,10992197,2025,NIDDK,5R01DK124298-05,,ANT2 in metaflammation and insulin resistance,"LEE, YUN SOK","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$355,501"
Diabetes,10992614,2025,NHLBI,5K24HL152143-05,,Impact of L. plantarum 299v supplementation on endothelial function and inflammation in humans with type 2 diabetes,"WIDLANSKY, MICHAEL",MEDICAL COLLEGE OF WISCONSIN,WI,"$114,463"
Diabetes,10992632,2025,NIAID,5F31AI167547-04,,Characterizing the Impact of Gestational Diabetes on Immunity and Group B Streptococcal Virulence in the Maternal Reproductive Tract,"MERCADO, VICKI",BAYLOR COLLEGE OF MEDICINE,TX,"$28,259"
Diabetes,10993126,2025,NIMHD,5R01MD016101-04,,Development and Evaluation of EHR-enabled Population Health Outreach Strategies to Improve Diabetes Screening in a Safety-net Health System:  a Pragmatic Randomized Controlled Trial,"BOWEN, MICHAEL",UT SOUTHWESTERN MEDICAL CENTER,TX,"$793,319"
Diabetes,10993136,2025,NIDDK,5R01DK137919-02,,Recombinant hANGPTL4 and CKD,"CHUGH, SUMANT",RUSH UNIVERSITY MEDICAL CENTER,IL,"$594,447"
Diabetes,10993193,2025,NICHD,5K23HD103875-05,,Close the GAP: Glycemic control after Antenatal corticosteroids in women with Pregestational diabetes,"BATTARBEE, ASHLEY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$165,186"
Diabetes,10993204,2025,NHLBI,5R01HL172239-02,,ASCVD risk assessment in T2DM facilitated by novel computational immunology programs,"ZHOU, BEIYAN",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$543,844"
Diabetes,10993633,2025,NIAID,5R01AI175494-02,,Mechanisms of T cell persistence during chronic autoimmunity,"BETTINI, MARIA",UNIVERSITY OF UTAH,UT,"$648,623"
Diabetes,10993663,2025,NIDDK,5R03DK138213-02,,Pathophysiological sub-typing of pediatric type 2 diabetes based on clinical and genetic clustering methods,"SRINIVASAN, SHYLAJA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$121,125"
Diabetes,10994110,2025,NIMHD,5R01MD018583-03,,Family mHealth Intervention to Improve Health Outcomes in Black Youth with Type 1 Diabetes: A Multi-Center Randomized Controlled Trial,"ELLIS, DEBORAH",WAYNE STATE UNIVERSITY,MI,"$589,665"
Diabetes,10994159,2025,NIDDK,5R01DK127365-05,,Food as Medicine for HIV: A Randomized Trial of Medically Tailored Meals and Lifestyle Intervention,"BERKOWITZ, SETH",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$592,418"
Diabetes,10994680,2025,NIDDK,5R01DK128435-04,,The B Cell Insulin Receptor in Health and in Insulin Resistance,"WINER, DAN",BUCK INSTITUTE FOR RESEARCH ON AGING,CA,"$566,346"
Diabetes,10995292,2025,NIDDK,5K01DK134835-02,,Transcriptional control of T cell function during type 1 diabetes,"SHAW, LAURA",NATIONAL JEWISH HEALTH,CO,"$114,626"
Diabetes,10995308,2025,NHLBI,5R01HL171014-02,,Mechanisms of VSM dysfunction in diabetes and HFpEF,"NAVEDO, MANUEL",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$695,543"
Diabetes,10996093,2025,NCCIH,5K23AT011375-04,,Mindfulness-Based Diabetes Education for adults with elevated diabetes distress,"PRESLEY, CAROLINE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$160,324"
Diabetes,10996095,2025,Type 1 Diabetes,5R01DK135081-03,,Discovery and Roles of In Situ Islet Neoantigens in Human Type 1 Diabetes,"MATHEWS, CLAYTON",UNIVERSITY OF FLORIDA,FL,"$691,406"
Diabetes,10996101,2025,NIDDK,5F32DK135200-02,,Factors influencing positive change in glycemic control and Type 2 diabetes self-management behavior among Latinx individuals in a digital storytelling intervention: A mixed-methods study,"LOHR, ABBY",MAYO CLINIC ROCHESTER,MN,"$77,284"
Diabetes,10996105,2025,NEI,5F31EY035168-02,,Robotic and handheld OCT imaging for diagnosis and treatment of diabetic retinopathy,"NARAWANE, AMIT",DUKE UNIVERSITY,NC,"$41,937"
Diabetes,10996151,2025,NIDDK,5R01DK128205-04,,Glycemic reduction approaches in polycystic ovary syndrome: a comparative effectiveness study,"SASLOW, LAURA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$548,100"
Diabetes,10996176,2025,NIAMS,5R01AR048139-16,,"Role and Mechanism of Action of Ksr2, an Obesity and Type 2 Diabetes Gene, in Bone Metabolism","MOHAN, SUBBURAMAN",LOMA LINDA VETERANS ASSN RESEARCH & EDUC,CA,"$312,631"
Diabetes,10997338,2025,NIDDK,5R01DK136005-02,,"Role of GLIS3 in Human Pancreatic Beta Cell Generation, Survival and Proliferation","CHEN, SHUIBING",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$563,271"
Diabetes,10997343,2025,NIDDK,5R01DK135807-02,,Novel components of mitochondrial regulation of insulin secretion in type 2 diabetes,"GERENCSER, AKOS",BUCK INSTITUTE FOR RESEARCH ON AGING,CA,"$670,313"
Diabetes,10997381,2025,NIDDK,5R01DK137973-02,,A Novel Nitrosylase Prevents Hypoglycemia and Mediates Insulin Resistance,"STAMLER, JONATHAN",CASE WESTERN RESERVE UNIVERSITY,OH,"$506,342"
Diabetes,10997392,2025,NHLBI,5R01HL171293-02,,Comparative effectiveness of anti-obesity medications for cardiometabolic health outcomes and health services use,"TOH, DARREN","HARVARD PILGRIM HEALTH CARE, INC.",MA,"$707,430"
Diabetes,10997399,2025,NIDDK,5R01DK138141-02,,Beta cell adaptation mechanisms during caloric restriction and ER stress,"ARROJO E DRIGO, RAFAEL",VANDERBILT UNIVERSITY,TN,"$495,127"
Diabetes,10997400,2025,NIDCR,5R01DE032433-03,,Single-cell RNA-sequencing for functional analysis of monocytes and macrophages in periodontitis,"MOMEN HERAVI, FATEMEH","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$614,425"
Diabetes,10997418,2025,NIDDK,5R01DK135032-03,,Functional interaction of transcriptional regulators in endocrine lineage specification,"STOFFERS, DORIS",UNIVERSITY OF PENNSYLVANIA,PA,"$696,480"
Diabetes,10999405,2025,NEI,5R01EY032753-04,,ACE2 on gut barrier dysfunction and BRB disruption,"GRANT, MARIA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$369,431"
Diabetes,10999431,2025,NHLBI,5R01HL168276-02,,A Novel role of Endothelial Breakpoint Cluster Region Protein in Vascular Health and Disease,"MINEO, CHIEKO",UT SOUTHWESTERN MEDICAL CENTER,TX,"$531,191"
Diabetes,11000338,2025,NIDDK,5K08DK126847-04,,The Single Cell Landscape of Early Human Diabetic Nephropathy,"WILSON, PARKER",UNIVERSITY OF PENNSYLVANIA,PA,"$167,940"
Diabetes,11000764,2025,NIDDK,5F31DK137482-02,,Understanding how exocrine-derived signals promote beta cell growth,"OVERTON, DANIELLE",INDIANA UNIVERSITY INDIANAPOLIS,IN,"$40,648"
Diabetes,11000806,2025,NIDDK,5F30DK134041-03,,Molecular mechanisms of NKX2.2 function in adult human beta cells,"PETTWAY, YASMINYE",VANDERBILT UNIVERSITY,TN,"$34,690"
Diabetes,11001098,2025,NINR,5R01NR020386-04,,Medication Adherence and Cardio-Metabolic Control Indicators among Adult American Indians Receiving Tribal Health Services,"SCARTON, LISA",UNIVERSITY OF FLORIDA,FL,"$468,531"
Diabetes,11001107,2025,NICHD,5F31HD113330-02,,A HUMAN IPSC-BASED ORGANOID PLATFORM FOR STUDYING MATERNAL HYPERGLYCEMIA-INDUCED CONGENITAL HEART DEFECTS,"CONTRERAS, JAVIER",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$43,138"
Diabetes,11001122,2025,NHLBI,5R01HL161386-04,,Role of Adiposomes in Diabetes-Associated Endothelial Dysfunction and Restorative Effects of Exercise and Metabolic Surgery,"MOHAMED, ABEER",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$710,110"
Diabetes,11001194,2025,NHLBI,5R01HL163640-03,,Multi-isotope Hybrid PET/CT Imaging of Peripheral Artery Disease in Diabetes,"SINUSAS, ALBERT",YALE UNIVERSITY,CT,"$790,100"
Diabetes,11001216,2025,NIDDK,5R01DK127444-05,,Receptor-mediated glucose sensing and skeletal muscle function,"KYRIAZIS, GEORGE",OHIO STATE UNIVERSITY,OH,"$390,000"
Diabetes,11001490,2025,NIDDK,5R01DK118155-07,,Intersection of signaling pathways and transcription factors regulating islet development,"GADUE, PAUL",CHILDREN'S HOSP OF PHILADELPHIA,PA,"$626,340"
Diabetes,11001499,2025,NIDDK,5R01DK123334-05,,Breaking up sedentary behaviors to improve glucose control in a population at risk for developing type 2 diabetes,"BERGOUIGNAN, AUDREY",UNIVERSITY OF COLORADO DENVER,CO,"$546,738"
Diabetes,11001552,2025,NIDDK,5R01DK137844-02,,Efficacy and Mechanisms of Dapagliflozin in Promoting Kidney Function and Cardiovascular Health in Kidney Transplant Recipients,"KENDRICK, JESSICA",UNIVERSITY OF COLORADO DENVER,CO,"$589,086"
Diabetes,11001600,2025,NIDDK,5R01DK135488-02,,StandUPTV Habits: Feasibility trial for maintaining reductions in sedentary screen time,"STECHER, CHAD",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,"$293,093"
Diabetes,11001943,2025,NIDDK,5R01DK132088-03,,ArpC3-mediated actin remodeling in insulin granule exocytosis and diabetes,"LOU, XUELIN",MEDICAL COLLEGE OF WISCONSIN,WI,"$351,000"
Diabetes,11001945,2025,NIDDK,5R01DK128247-04,,The Regulation of Hepatic Metabolic Zonation by the Diabetes Gene TCF7L2,"NORTON, LUKE",UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,"$440,457"
Diabetes,11002009,2025,NIDDK,5R03DK135840-02,,After ONBOARDing: Examining drivers of CGM discontinuation following a CGM uptake trial,"TANENBAUM, MOLLY",STANFORD UNIVERSITY,CA,"$104,220"
Diabetes,11002015,2025,NIDDK,5R01DK132778-03,,Nitric oxide-releasing glycosaminoglycans for treating complex wounds,"SCHOENFISCH, MARK",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$343,284"
Diabetes,11002323,2025,NIDDK,5R01DK133145-03,,Diabetic Memory in Hematopoietic Stem Cells,"REYNAUD, DAMIEN",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$399,184"
Diabetes,11002332,2025,NIDDK,5K08DK124566-05,,Muscle ­bone interaction and its role in diabetic bone disease of Type I diabetes,"KALAITZOGLOU, EVANGELIA",UNIVERSITY OF KENTUCKY,KY,"$164,517"
Diabetes,11002653,2025,NIDDK,5R01DK135304-03,,Benefits and harms of activating ATF6 in beta cells,"ALONSO, LAURA",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$455,653"
Diabetes,11002694,2025,NEI,5R21EY035707-02,,Trends in US Rates of Diabetic Retinal Disease,"VANDERBEEK, BRIAN",UNIVERSITY OF PENNSYLVANIA,PA,"$203,125"
Diabetes,11002709,2025,NIDDK,5R01DK138135-02,,Comparing the effects of pharmacological treatment for gestational diabetes on long-term maternal and child health outcomes,"HEDDERSON, MONIQUE",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$672,314"
Diabetes,11003368,2025,NHLBI,5R01HL168630-02,,Preventive mechanisms of Age-associated Thrombosis,"DAYAL, SANJANA",UNIVERSITY OF IOWA,IA,"$620,425"
Diabetes,11003704,2025,NINR,5R01NR019594-05,,"EXpanding Technology-Enabled, Nurse-Delivered Chronic Disease Care (EXTEND)","SHAW, RYAN",DUKE UNIVERSITY,NC,"$644,116"
Diabetes,11003771,2025,NIDDK,5K01DK135799-02,,"Schwann cell-derived extracellular vesicles maintain peripheral nerve function under homeostatic conditions and promote damage in type 2 diabetes, independent of myelination","EID, STEPHANIE",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$138,122"
Diabetes,11003775,2025,NIDDK,5R01DK135832-02,,The Role of Polyamines and Hypusine in Beta-Cell Dysfunction,"TERSEY, SARAH",UNIVERSITY OF CHICAGO,IL,"$547,710"
Diabetes,11004110,2025,NIDDK,5R01DK138664-02,,Regulation of Hepatic Fuel Fluxes by the Mitochondrial Dicarboxylate Carrier,"TAYLOR, ERIC",UNIVERSITY OF IOWA,IA,"$482,871"
Diabetes,11004278,2025,NIDDK,5R01DK135179-03,,Mechanisms and therapeutic potential of blocking the mitochondrial Mg2+ channel Mrs2 in obesity and NAFLD,"MUNISWAMY, MADESH",UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,"$472,438"
Diabetes,11004354,2025,NIDDK,5R01DK132099-03,,"A small steps, low-literacy, breakfast-focused dietary self-management intervention for adults with poorly controlled type 2 diabetes","SASLOW, LAURA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$313,391"
Diabetes,11004379,2025,NLM,5G13LM014433-02,,Sweet Blood: Diabetes and the Changing Nature of Modern Health,"KLINGLE, MATT",BOWDOIN COLLEGE,ME,"$49,957"
Diabetes,11004627,2025,NIEHS,5R01ES025748-09,,Activation of Nrf2 during embryonic development - mechanisms and consequences,"TIMME-LARAGY, ALICIA",UNIVERSITY OF MASSACHUSETTS AMHERST,MA,"$453,962"
Diabetes,11004657,2025,NIDDK,5R01DK130892-04,,A human genetic variant ties defective hypothalamic development to obesity and diabetes,"LIU, CHEN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$410,000"
Diabetes,11004950,2025,NEI,5UG1EY014231-24,,DRCR Retina Network,"GLASSMAN, ADAM","JAEB CENTER FOR HEALTH RESEARCH, INC.",FL,"$8,500,000"
Diabetes,11004950,2025,Type 1 Diabetes,5UG1EY014231-24,,DRCR Retina Network,"GLASSMAN, ADAM","JAEB CENTER FOR HEALTH RESEARCH, INC.",FL,"$2,000,000"
Diabetes,11005063,2025,Type 1 Diabetes,5R01DK138309-02,,Effectiveness Trial to Support Adoption of Hybrid Closed Loop Therapy in Underserved Adults with Type 1 Diabetes: Impact of System Functionality and Features on Lived Experience,"WOLPERT, HOWARD",BOSTON MEDICAL CENTER,MA,"$854,975"
Diabetes,11005210,2025,NHLBI,5R01HL171277-02,,Human Vertebral Body Mesenchymal Stromal Cells from Organ Donors For  Limb Preservation in a Murine Model of Diabetic Hindlimb Ischemia,"MURPHY, MICHAEL",INDIANA UNIVERSITY INDIANAPOLIS,IN,"$510,169"
Diabetes,11005213,2025,NHLBI,5R01HL160980-04,,Dietary interventions to modulate heart health in offspring born to diabetic mothers and the subsequent generation.,"BAACK, MICHELLE",SANFORD RESEARCH/USD,SD,"$415,000"
Diabetes,11005395,2025,Type 1 Diabetes,5R01DK138469-02,,"Uncovering the Interplay Among Pancreatic Tissue Types, Inflammation, and Genotypes in Type 1 Diabetes","MILLMAN, JEFFREY",WASHINGTON UNIVERSITY,MO,"$265,838"
Diabetes,11005401,2025,Type 1 Diabetes,5R01DK138210-02,,BMP signaling and regenerative plasticity: Correlating dynamic scRNAseq and real-time anatomical remodeling in T1D pancreatic slices,"DOMINGUEZ-BENDALA, JUAN",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$513,083"
Diabetes,11005740,2025,NIDDK,5R01DK134575-03,,A genomics-based strategy to precision phenotyping and drug repositioning in cardiometabolic diseases,"VUJKOVIC, MARIJANA",UNIVERSITY OF PENNSYLVANIA,PA,"$325,209"
Diabetes,11006289,2025,NIA,5K24AG066998-05,,Improving Care for Nursing Home residents with Diabetes and Cognitive Impairment,"LEE, SEI","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$181,626"
Diabetes,11006330,2025,NEI,5R01EY028949-07,,A Novel Pathogenic Pathway for Diabetic Keratopathy,"KARAMICHOS, DIMITRIOS",UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,TX,"$378,750"
