Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Parkinson's Disease,10973194,2025,NIEHS,5R01ES031237-05,,Dieldrin-induced differential gene methylation and parkinsonian toxicity (R01ES031237),"BERNSTEIN, ALISON",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$354,878"
Parkinson's Disease,10986098,2025,NINDS,5R01NS120489-05,,LRRK2 Enzymatic Mechanisms of Neurodegeneration in Parkinson's Disease,"MOORE, DARREN",VAN ANDEL RESEARCH INSTITUTE,MI,"$427,500"
Parkinson's Disease,10987053,2025,NIEHS,5K08ES034822-03,,Investigating environmental and gene-environment contributors to Parkinson's disease risk by coupling quantitative environmental exposure data to iPSC modeling,"KROLEWSKI, RICHARD",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$209,607"
Parkinson's Disease,10989872,2025,NIDCD,5R01DC018584-05,,Preclinical trial for dysarthria treatment in Parkinson disease,"CIUCCI, MICHELLE",UNIVERSITY OF WISCONSIN-MADISON,WI,"$653,455"
Parkinson's Disease,10989882,2025,NINDS,5R01NS099623-09,,Mouse model studies of TMEM230-linked Parkinson's disease,"DENG, HAN-XIANG",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$450,079"
Parkinson's Disease,10990515,2025,NINDS,5R01NS119897-05,,Investigating the role of lipid metabolism in protein aggregation and neurodegenerative disease progression,"DAVIS, MARIE",SEATTLE INST FOR BIOMEDICAL/CLINICAL RES,WA,"$318,592"
Parkinson's Disease,10990551,2025,NINDS,5R01NS124575-04,,Multi-scale functional connectivity in preclinical models of Parkinson's disease,"STOKES, ASHLEY",ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,"$399,380"
Parkinson's Disease,10991033,2025,NINDS,5R01NS122226-04,,Interrogating Maladaptive Serotonin Raphe-Striatal Plasticity in L-DOPA-Induced Dyskinesia,"BISHOP, CHRISTOPHER","STATE UNIVERSITY OF NY,BINGHAMTON",NY,"$605,836"
Parkinson's Disease,10991802,2025,NINDS,5K08NS131581-02,,Understanding the role of BORCS5 in neuronal lysosomal function and neurodegeneration,"MENCACCI, NICCOLO",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$228,015"
Parkinson's Disease,10992141,2025,NIEHS,5R01ES032440-04,,Interaction of Pyrethroid Exposure and the Microbiome on Parkinson's Disease related Pathologies,"SAMPSON, TIMOTHY",EMORY UNIVERSITY,GA,"$347,180"
Parkinson's Disease,10993197,2025,NIA,5R01AG085688-02,,MIF Nuclease actions in Synuclein Dementias,"DAWSON, VALINA",JOHNS HOPKINS UNIVERSITY,MD,"$802,052"
Parkinson's Disease,10993664,2025,NIEHS,5R01ES024745-09,,Mechanisms of pesticide-induced neuroinflammation and parkinsonism in aging mice.,"HAVRDA, MATTHEW",DARTMOUTH COLLEGE,NH,"$326,793"
Parkinson's Disease,10993683,2025,NINDS,5R01NS126203-03,,NADPH Oxidase 2 in Parkinson's Disease Pathogenesis,"DI MAIO, ROBERTO",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$466,915"
Parkinson's Disease,10994601,2025,NIA,5R01NS088322-10,,Propagation of Lewy pathology in Parkinson's and related disorders,"LUK, KELVIN",UNIVERSITY OF PENNSYLVANIA,PA,"$76,360"
Parkinson's Disease,10994601,2025,NINDS,5R01NS088322-10,,Propagation of Lewy pathology in Parkinson's and related disorders,"LUK, KELVIN",UNIVERSITY OF PENNSYLVANIA,PA,"$316,355"
Parkinson's Disease,10997336,2025,NINDS,5R01NS135884-02,,Benefits of Exercise on Nigrostriatal Dopamine and Motor Behavior,"RICE, MARGARET",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$553,573"
Parkinson's Disease,10999445,2025,NINDS,5F31NS130909-03,,"Determining the Interacting Effects of GBA, SNCA, and APOE on a-Synuclein Pathology Severity in Dementia with Lewy Bodies and Parkinson's Disease","GOLDMAN, CAMILLE",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$42,670"
Parkinson's Disease,11000348,2025,NIEHS,5R01ES034037-03,,Novel roles of VGLUT in sex differences in dopamine neuron vulnerability to environmental toxicant-induced neurodegeneration,"FREYBERG, ZACHARY",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$465,274"
Parkinson's Disease,11000767,2025,NINDS,5R01NS124738-03,,Precision-Mapping Functional Connectivity in Parkinson's Disease,"CAMPBELL, MEGHAN",WASHINGTON UNIVERSITY,MO,"$549,076"
Parkinson's Disease,11001244,2025,NINDS,5K23NS121630-04,,Prediction of outcomes for deep brain stimulation using multimodal MRI,"YOUNCE, JOHN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$239,264"
Parkinson's Disease,11001437,2025,NIEHS,5F31ES034986-02,,Causes and Downstream Effects of 14-3-3 Phosphorylation in Synucleinopathies,"PAIR, FRANK",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$43,193"
Parkinson's Disease,11001449,2025,NIA,5R01AG074899-05,,Autophagon: an Autophagy-Functionalizing Gene Therapy Tool for Neurodegenerative Diseases,"YAKOUB, ABRAAM",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$749,845"
Parkinson's Disease,11001963,2025,NINDS,5F31NS131055-03,,The role of ER-phagy in maintaining protein homeostasis in PD patient derived neurons.,"ZALON, ANNIE",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$49,538"
Parkinson's Disease,11002690,2025,NINDS,5F31NS131011-03,,Identifying differences in dynamics and residual structure of intrinsically disordered domains between monomer and fibers: using alpha-synuclein as a model,"PACHECO, SAYURI",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$49,538"
Parkinson's Disease,11004633,2025,NINDS,5R01NS128029-02,,Characterizing the pathophysiological role of the pallido-thalamocortical motor pathway in Parkinson's disease,"AMAN, JOSHUA",UNIVERSITY OF MINNESOTA,MN,"$554,159"
Parkinson's Disease,11004637,2025,NIGMS,5P20GM152335-02,8022,Investigation of Superoxide Dismutase I in Parkinson's Disease,"LEAVENS, MOSES",MC LAUGHLIN RESEARCH INSTITUTE,MT,"$360,000"
Parkinson's Disease,11004693,2025,NIEHS,5R01ES023839-10,,Vesicular modulation of dopamine neuron toxicity,"MILLER, GARY",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$475,682"
Parkinson's Disease,11006266,2025,NINDS,5R01NS134941-02,,The Pallidohabenular System in Parkinsonism,"SMITH, YOLAND",EMORY UNIVERSITY,GA,"$640,462"
Parkinson's Disease,11007180,2025,NINDS,5F31NS136010-02,,The ISR pathway in Dopamine Neurons: Perpetrator or Protector in Parkinson's Disease,"LOCKSHIN, ELANA",DUKE UNIVERSITY,NC,"$42,456"
Parkinson's Disease,11009058,2025,NINDS,5F31NS130997-03,,Characterizing Evoked Potentials of Deep Brain Stimulation for Parkinson's Disease,"DALE, JAHRANE",DUKE UNIVERSITY,NC,"$42,691"
Parkinson's Disease,11009509,2025,NINDS,5R01NS125143-04,,Optimizing Patient-Specific Deep Brain Stimulation Models Using Electrophysiology,"MIOCINOVIC, SVJETLANA",EMORY UNIVERSITY,GA,"$443,134"
Parkinson's Disease,11010022,2025,NINDS,5R01NS121371-06,,Motor cortical circuitry adaptations in experimental Parkinson's disease,"CHU, HONG-YUAN",GEORGETOWN UNIVERSITY,DC,"$351,000"
Parkinson's Disease,11010337,2025,NIDCD,5R01DC020867-03,,Comprehensive assessment of speech physiology and acoustics in Parkinson's disease progression,"STEPP, CARA",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),MA,"$682,329"
Parkinson's Disease,11010357,2025,NIA,5R01NS129517-03,,Reciprocal interactions between cortical circuit dysfunction and ?-synuclein pathology,"ZEIGER, WILLIAM",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$104,651"
Parkinson's Disease,11010357,2025,NINDS,5R01NS129517-03,,Reciprocal interactions between cortical circuit dysfunction and ?-synuclein pathology,"ZEIGER, WILLIAM",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$493,355"
Parkinson's Disease,11012304,2025,NINDS,5R01NS132437-02,,The Interplay between Genetics and Aerobic Exercise to Slow Parkinson's disease (GEARS) Trial,"ALBERTS, JAY",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$552,473"
Parkinson's Disease,11013427,2025,NICHD,5R01HD110389-03,,Cortical correlates of gait in Parkinson's disease: impact of medication and cueing,"MANCINI, MARTINA",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$552,801"
Parkinson's Disease,11014387,2025,NINDS,5R01NS125482-02,,Identifying and targeting the neural basis of depression in Parkinson's disease,"HOLMES, SOPHIE",YALE UNIVERSITY,CT,"$558,752"
Parkinson's Disease,11016974,2025,NINDS,5R01NS037019-25,,Basal Ganglia Cortical Coupling and Connectivity Changes in PD and DBS,"VITEK, JERROLD",UNIVERSITY OF MINNESOTA,MN,"$897,273"
Parkinson's Disease,11017832,2025,NINDS,5R21NS126731-02,,Determining the critical time window of action of Parkinson mutant alpha synuclein expression in mice,"MCCALLION, ANDREW",JOHNS HOPKINS UNIVERSITY,MD,"$204,688"
Parkinson's Disease,11018597,2025,NIA,5R01AG081283-02,,The role of Lamp1 and lipid transport in the regulation of vesicle identity,"JENNY, ANDREAS",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"$589,074"
Parkinson's Disease,11019683,2025,NINDS,5UH3NS129898-03,,"An Integrated Biomarker Approach to Personalized, Adaptive Deep Brain Stimulation in Parkinson Disease","TURNER, DENNIS",DUKE UNIVERSITY,NC,"$910,776"
Parkinson's Disease,11019817,2025,NINDS,5R01NS135728-02,,Investigating the Neurobiology of Early Cognitive Impairment,"HUNTLEY, GEORGE",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$717,056"
Parkinson's Disease,11020944,2025,NIA,5R01NS129711-03,,Cortical Alpha-Synuclein in Dementia,"ALDRIDGE, GEORGINA",UNIVERSITY OF IOWA,IA,"$92,814"
Parkinson's Disease,11020944,2025,NINDS,5R01NS129711-03,,Cortical Alpha-Synuclein in Dementia,"ALDRIDGE, GEORGINA",UNIVERSITY OF IOWA,IA,"$413,642"
Parkinson's Disease,11021329,2025,NINDS,1R34NS139965-01,,"Building Capacity to Meet the Palliative Care Needs of People with Parkinson Disease, Lewy Body Dementia and Related Disorders living in Black and Hispanic Communities","KLUGER, BENZI",UNIVERSITY OF ROCHESTER,NY,"$231,000"
Parkinson's Disease,11022800,2025,NINDS,1R01NS140283-01,,Leveraging invasive recordings and immersive virtual reality to characterize freezing of gait mechanisms in Parkinson disease,"CROSS, KATHRYN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$578,329"
Parkinson's Disease,11023149,2025,NIA,5R01NS121099-03,,Higher Order Convolutional Neural Network for Classification of Lewy-body Diseases and Alzheimers Disease,"VEMURI, BABA",UNIVERSITY OF FLORIDA,FL,"$367,550"
Parkinson's Disease,11024715,2025,NINDS,1R01NS140256-01,,Precision mapping of Parkinson's Disease pathophysiology in the Somato-Cognitive Action Network’s DBS targets,"GORDON, EVAN",WASHINGTON UNIVERSITY,MO,"$613,897"
Parkinson's Disease,11024981,2025,NINDS,1R01NS140001-01,,Brain Health Equity Research Collaborative,"SHARRIEF, ANJAIL",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$617,687"
Parkinson's Disease,11025389,2025,NINDS,1R01NS140142-01,,Progression Subtyping and Drug Target Identification for Parkinson's Disease with Integrative Machine Learning,"SU, CHANG",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$684,451"
Parkinson's Disease,11026441,2025,NIDCD,5R01DC020468-03,,Toward a speech rehabilitation model for linguistically and culturally minor groups: Foreign born immigrants,"KIM, YUNJUNG",FLORIDA STATE UNIVERSITY,FL,"$302,177"
Parkinson's Disease,11031947,2025,NINDS,5R01NS119690-05,,Developmental underpinnings of substantia nigra vulnerability,"AWATRAMANI, RAJESHWAR",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$422,397"
Parkinson's Disease,11031964,2025,NINDS,5K23NS125107-04,,Cerebellar cholinergic connections as a biomarker of dementia and gait impairment in Parkinson disease,"MAITI, BAIJAYANTA",WASHINGTON UNIVERSITY,MO,"$182,520"
Parkinson's Disease,11032221,2025,NINDS,1F32NS140209-01,,Relationship Between Cortical Planning Activity and Disordered Spoken Interaction,"MANDELBERG, NATANIEL",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$82,924"
Parkinson's Disease,11032815,2025,NINDS,5R01NS126924-04,,Gene therapy targeting striatal dysfunction for Parkinson’s disease,"PAPA, STELLA",EMORY UNIVERSITY,GA,"$496,466"
Parkinson's Disease,11032869,2025,NIA,5K00AG068509-04,,Elucidating Immune and Microglial Dynamics in Alzheimer's Disease with Advanced Organoid Models.,"BURGESS, JEREMY",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$76,502"
Parkinson's Disease,11033087,2025,NINDS,1K08NS140767-01,,Neurophysiology of Reward Signaling in Parkinson's Disease,"BICK, SARAH",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$190,723"
Parkinson's Disease,11035120,2025,NINDS,5F32MH132174-03,,Identifying the neural mechanisms of goal-directed decision-making in Parkinson's disease using closed-loop deep brain stimulation,"HOY, COLIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$83,040"
Parkinson's Disease,11035226,2025,NIEHS,5R01ES033892-04,,Microglial Hv1 Proton Channel as a Mediator of Environmentally-Induced Neuroinflammation and Neurodegeneration,"RICHARDSON, JASON",UNIVERSITY OF GEORGIA,GA,"$606,576"
Parkinson's Disease,11036331,2025,NINDS,5R21NS136978-02,,Repurposing Existing Therapies for Parkinson's Disease Risk and Phenoconversion,"FITZGERALD, KATHRYN",JOHNS HOPKINS UNIVERSITY,MD,"$286,563"
Parkinson's Disease,11036338,2025,NINDS,5R00NS125131-04,,Determining the Role of Distinct Parafascicular Thalamic Circuits in Motor Behaviors Relevant to Parkinson’s Disease,"ROY, DHEERAJ",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$248,469"
Parkinson's Disease,11036856,2025,NINDS,4UH3NS130202-02,,Stimulus-evoked directional field potentials to guide subthalamic and pallidal DBS for PD,"WALKER, HARRISON",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$1,382,351"
Parkinson's Disease,11039951,2025,NINDS,5R01NS134586-02,,Investigate neuroinflammation in the brain of PD using S1P1 radioligands,"TU, ZHUDE",WASHINGTON UNIVERSITY,MO,"$556,253"
Parkinson's Disease,11039982,2025,NINDS,5R21NS133640-02,,Circuit Mechanisms of Bradykinesia in Mouse Models of Parkinson’s Disease,"KANG, UN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$211,875"
Parkinson's Disease,11040802,2025,NINDS,1UG3NS140730-01,,"Simplified, Scalable 24-hour adaptive deep brain stimulation for Parkinson’s disease","STARR, PHILIP","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$1,419,954"
Parkinson's Disease,11041139,2025,NIEHS,5R01ES034846-02,,The role of lysosomal impairment in trichloroethylene induced Parkinsonian neurodegeneration,"DE MIRANDA, BRIANA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$448,243"
Parkinson's Disease,11043419,2025,NINDS,5R01NS133965-02,,High-throughput neurovascular-unit-on-a-chip with OASIS for modeling Parkinson's disease,"KIM, DEOK-HO",JOHNS HOPKINS UNIVERSITY,MD,"$581,422"
Parkinson's Disease,11043529,2025,NIDCD,1R21DC022390-01,,Relationship between speech perceptual learning and speech production in Parkinson’s disease,"DININO, MISHAELA",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$201,250"
Parkinson's Disease,11044088,2025,NINDS,5F30NS132399-03,,Dissecting functional subgroups and closed-loop circuits between the pedunculopontine nucleus and the basal ganglia,"FALLAH, MICHEL",GEORGETOWN UNIVERSITY,DC,"$54,538"
Parkinson's Disease,11044333,2025,NINDS,1R01NS136137-01A1,,Neurophysiology of impaired gait in mouse models of Parkinson’s disease,"MASMANIDIS, SOTIRIS",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$476,643"
Parkinson's Disease,11044448,2025,NIDCD,1R21DC021798-01A1,,Speech Amplification Devices for Parkinson disease: Talker- and Technology-Driven Enhancements,"KNOWLES, THEA",HENRY FORD HEALTH + MICHIGAN STATE UNIVERSITY HEALTH SCIENCES,MI,"$187,297"
Parkinson's Disease,11047749,2025,NINDS,5R01NS121077-05,,The role of VAMP2 in alpha-synuclein function and pathology,"DIAO, JIAJIE",UNIVERSITY OF CINCINNATI,OH,"$338,050"
Parkinson's Disease,11047756,2025,NINDS,5R21NS136951-02,,Determining the influence of cellular environments on a-synuclein fibril conformations,"FREDERICK, KENDRA",UT SOUTHWESTERN MEDICAL CENTER,TX,"$203,203"
Parkinson's Disease,11048288,2025,NINDS,1RF1NS136240-01A1,,Effects of 14-3-3? phosphorylation vesicular transport and alpha-synuclein aggregation,"YACOUBIAN, TALENE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$1,361,977"
Parkinson's Disease,11048361,2025,NINDS,1R01NS136702-01A1,,The role of microglia in Parkinson's disease cognitive and motor impairment,"MILLS, KELLY",JOHNS HOPKINS UNIVERSITY,MD,"$670,600"
Parkinson's Disease,11048621,2025,NIEHS,1R01ES036325-01A1,,Investigating Novel Genetic Variants that Confer Susceptibility to Pesticide-induced Parkinson's Disease,"KAYE, JULIA",J. DAVID GLADSTONE INSTITUTES,CA,"$728,408"
Parkinson's Disease,11049110,2025,NIA,5R01AG082352-03,,Peripheral Biomarkers for Early Diagnosis of Mixed Pathologies in AD/ADRD,"CHEN, SHU",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$719,976"
Parkinson's Disease,11049709,2025,NINDS,1R01NS136423-01A1,,Changes in synaptic vesicle-binding of alpha-synuclein as an early biomarker for synucleinopathies,"BURRE, JACQUELINE",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$793,535"
Parkinson's Disease,11049928,2025,NINDS,2R01NS084412-11A1,,Molecular Genetic Analysis of TORC1 and TORC2 Signaling in Neuronal Maintenance,"LU, BINGWEI",STANFORD UNIVERSITY,CA,"$553,658"
Parkinson's Disease,11050162,2025,NIGMS,2R01GM118651-09A1,,Controlling Bacterial Amyloid Formation and the Influence of Curli Subunits on Pathogenic Alpha-synuclein Aggregation,"CHAPMAN, MATTHEW",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$313,399"
Parkinson's Disease,11050246,2025,NINDS,1R01NS135830-01A1,,Influence of neuromelanin on single dopaminergic neurons in Parkinson's disease.,"BECKSTEAD, MICHAEL",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$616,200"
Parkinson's Disease,11052472,2025,NINDS,5K23NS117735-05,,Investigating Inhibitory Control Networks in Parkinson's Disease,"BENTLEY, JESSICA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$164,424"
Parkinson's Disease,11052489,2025,NINDS,5R01NS117826-05,,A Computational Approach for Quantifying Motor Behaviors in Spinocerebellar Ataxias to Improve Early Detection of Motor Signs and Precisely Estimate Disease Severity and Disease Change,"GUPTA, ANOOPUM",MASSACHUSETTS GENERAL HOSPITAL,MA,"$527,433"
Parkinson's Disease,11052537,2025,NIDDK,5K08DK134872-02,,Intestinal mitochondrial dysfunction and the gut-brain-immune axis in models of Parkinson's Disease,"VIDELOCK, ELIZABETH",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$170,532"
Parkinson's Disease,11054125,2025,NINDS,1K99NS137249-01A1,,Basal Ganglia Network Neurophysiology of Depression in Parkinson’s Disease,"JOHNSON, KARA",UNIVERSITY OF FLORIDA,FL,"$112,158"
Parkinson's Disease,11054363,2025,NIA,1R01AG087372-01A1,,Analytical Tools for Light-Initiated Zn2+ Signaling in Neurodegenerative Disease,"JOHNSON, MICHAEL",UNIVERSITY OF KANSAS LAWRENCE,KS,"$661,537"
Parkinson's Disease,11054641,2025,NINDS,5R01NS133187-02,,Targeting the FBXW7/PGC1 Pathway as a Therapeutic Strategy for Parkinson's Disease,"SIMON, DAVID",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$590,222"
Parkinson's Disease,11055463,2025,NINDS,5R01NS120987-05,,VTA dopamine neurons and cognitive symptoms of Parkinson’s disease,"NARAYANAN, NANDAKUMAR",UNIVERSITY OF IOWA,IA,"$271,538"
Parkinson's Disease,11056888,2025,NINDS,5R35NS122257-05,,Mechanistic Analysis of Genetic Modifiers in Parkinson's Disease,"KRAINC, DIMITRI",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$1,200,000"
Parkinson's Disease,11057848,2025,NINDS,2R01NS100849-06A1,,Frontal midline delta/theta rhythms and cognitive control in PD,"NARAYANAN, NANDAKUMAR",UNIVERSITY OF IOWA,IA,"$727,615"
Parkinson's Disease,11058490,2025,NINDS,5R01NS107490-07,,Axonal Transport of mRNA for Mitochondrial Proteins,"SCHWARZ, THOMAS",BOSTON CHILDREN'S HOSPITAL,MA,"$578,845"
Parkinson's Disease,11059837,2025,NIA,5K00AG068428-05,,Omic profiling of vulnerable synapses in age-related neurodegeneration,"FOX, STEPHANIE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$77,164"
Parkinson's Disease,11059852,2025,NINDS,5R01NS126260-04,,Biomarkers and Risk Factors for Prodromal Parkinson's Disease and its Progression,"ASCHERIO, ALBERTO",HARVARD UNIVERSITY D/B/A HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$659,131"
Parkinson's Disease,11061087,2025,NIA,5K01AG072044-05,,"Immune System Aging in Parkinson’s and Alzheimer’s disease: Epigenetics, biologic aging, and heightened immune states in a population-based study","PAUL, KIMBERLY",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$143,424"
Parkinson's Disease,11061861,2025,NINDS,5R01NS133820-02,,Intrinsically disordered domains of ?-synuclein: effect of fibril formation and fibril polymorphs,"SIEMER, ANSGAR",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$597,888"
Parkinson's Disease,11061887,2025,NINDS,5R01NS131371-03,,Sleep-specific DBS therapy in Parkinson's disease,"JOHNSON, LUKE",UNIVERSITY OF MINNESOTA,MN,"$610,325"
