Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Amyotrophic Lateral Sclerosis (ALS),11033635,2025,NINDS,1R21NS141011-01,,Cross validation of gene expression changes in C9orf72 FTD using Drosophila and human model systems,"ZARNESCU, DANIELA",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$432,802"
Amyotrophic Lateral Sclerosis (ALS),11033842,2025,NINDS,1K99NS140635-01,,RNA Processing Misregulation in KIF5A ALS,"LE, PHUONG","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$121,554"
Amyotrophic Lateral Sclerosis (ALS),11034080,2025,NINDS,5U01NS134684-02,,Silence ALS: A Platform for the Discovery and Development of Antisense Therapeutics for Patients with Ultra-Rare Forms of ALS,"SHNEIDER, NEIL",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$4,636,637"
Amyotrophic Lateral Sclerosis (ALS),11034132,2025,NIA,5R01AG076154-04,,Investigation of the role of ATXN1 in oligodendroglia and neurodegenerative diseases,"LIM, JANGHOO",YALE UNIVERSITY,CT,"$668,392"
Amyotrophic Lateral Sclerosis (ALS),11036251,2025,NINDS,5R01NS120926-05,,Creating a foundation for personalized age- and sex-based immune-targeted therapies from an ALS longitudinal cohort by identifying peripheral and central immune signatures,"GOUTMAN, STEPHEN",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$515,683"
Amyotrophic Lateral Sclerosis (ALS),11040651,2025,NINDS,1R61NS140724-01,,The translational potential of next-generation sporadic mouse and human models of ALS/FTD,"COHEN, TODD",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$374,349"
Amyotrophic Lateral Sclerosis (ALS),11045052,2025,NINDS,5R01NS116143-05,,Defining the Mechanisms and Consequences of Nuclear Defects in ALS/FTD,"FALLINI, CLAUDIA",UNIVERSITY OF RHODE ISLAND,RI,"$378,634"
Amyotrophic Lateral Sclerosis (ALS),11051107,2025,NINDS,5R21NS131752-02,,Development of a novel optical probe to study functional heterogeneity of individual neurotransmitter release sites at the neuromuscular junction,"BADAWI, YOMNA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$198,750"
Amyotrophic Lateral Sclerosis (ALS),11051191,2025,NINDS,5R21NS135762-02,,Molecular pathways linking frontotemporal dementia and circadian dysfunction,"KOH, KYUNGHEE",THOMAS JEFFERSON UNIVERSITY,PA,"$195,000"
Amyotrophic Lateral Sclerosis (ALS),11052743,2025,NINDS,1K01NS136791-01A1,,Analysis of C9ORF72-associated poly (GR) interactions on BAF chromatin remodeling complex structure and function,"LOPEZ GONZALEZ, RODRIGO",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$236,668"
Amyotrophic Lateral Sclerosis (ALS),11054260,2025,NCCIH,1K23AT012788-01A1,,Resilient Together-ALS (RT-ALS): A dyadic mind-body meaning intervention for people with ALS and their informal care-partners,"RUSH, CHRISTINA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$170,604"
Amyotrophic Lateral Sclerosis (ALS),11055160,2025,NINDS,1K99NS136849-01A1,,Advanced Base and Prime Editing Strategies to Correct Common ALS-causing SOD1 Mutations,"MEIJBOOM, KATHARINA",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$124,246"
Amyotrophic Lateral Sclerosis (ALS),11055203,2025,NINDS,1K23NS136786-01A1,,Identifying Upper Motor Neuron Pathology and Molecular Signatures in the Amyotrophic Lateral Sclerosis (ALS) Motor Cortex,"DIAZ, FRANK",CEDARS-SINAI MEDICAL CENTER,CA,"$227,205"
Amyotrophic Lateral Sclerosis (ALS),11055376,2025,NIA,5R01AG085316-02,,Identifying T cell determinants of heritable Frontotemporal dementia,"BURBERRY, AARON",CASE WESTERN RESERVE UNIVERSITY,OH,"$631,756"
Amyotrophic Lateral Sclerosis (ALS),11056027,2025,NIA,5R01NS099280-08,,Hexanucleotide repeat translation in ALS and Frontotemporal Dementia,"TODD, PETER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$116,649"
Amyotrophic Lateral Sclerosis (ALS),11056027,2025,NINDS,5R01NS099280-08,,Hexanucleotide repeat translation in ALS and Frontotemporal Dementia,"TODD, PETER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$523,811"
Amyotrophic Lateral Sclerosis (ALS),11058749,2025,NINDS,2R01NS089616-11,,Investigating the Novel Disease Pathways Associated with C9orf72-Linked ALS/FTD,"WANG, JIOU",JOHNS HOPKINS UNIVERSITY,MD,"$681,958"
Amyotrophic Lateral Sclerosis (ALS),11061372,2025,NINDS,5R01NS097542-10,,RNA decay in amyotrophic lateral sclerosis and frontotemporal lobar degeneration,"BARMADA, SAMI",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$385,108"
Amyotrophic Lateral Sclerosis (ALS),11061744,2025,NINDS,5F31NS135955-02,,Assessing the Contribution of Cortical Hyperactivity to ALS Phenotypes in a Human-Derived Motor System,"PIO, TAYLOR",EMORY UNIVERSITY,GA,"$49,538"
Amyotrophic Lateral Sclerosis (ALS),11063965,2025,NINDS,5K23NS123369-04,,Improving Shared Decision-Making Surrounding Dysphagia Management for Persons Diagnosed with Amyotrophic Lateral Sclerosis,"PERRY, BRIDGET",MGH INSTITUTE OF HEALTH PROFESSIONS,MA,"$175,059"
Amyotrophic Lateral Sclerosis (ALS),11065429,2025,NINDS,5R01NS104022-08,,Expanding the Chemical Diversity of Therapeutic Oligonucleotides,"KHVOROVA, ANASTASIA",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$688,196"
Amyotrophic Lateral Sclerosis (ALS),11065480,2025,NIA,5R01NS121604-05,,"TDP-43 acetylation, phase separation, aggregation, and clearance by antibody-mediated degradation","CLEVELAND, DON","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$131,238"
Amyotrophic Lateral Sclerosis (ALS),11065480,2025,NINDS,5R01NS121604-05,,"TDP-43 acetylation, phase separation, aggregation, and clearance by antibody-mediated degradation","CLEVELAND, DON","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$618,684"
Amyotrophic Lateral Sclerosis (ALS),11067796,2025,NINDS,5K23NS131586-03,,Metabolic Alteration in Presymptomatic and Symptomatic ALS Study (MAPS ALS Study),"LEE, IKJAE",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$229,635"
Amyotrophic Lateral Sclerosis (ALS),11068623,2025,NIGMS,3R01GM147677-03S1,,Residue-by-residue details of FUS protein phase separation and aggregation,"FAWZI, NICOLAS",BROWN UNIVERSITY,RI,"$60,004"
Amyotrophic Lateral Sclerosis (ALS),11069980,2025,NINDS,1R44NS137933-01A1,,A Digital Biomarker for ALS - Pison Neural Biosensor,"BLACKWELL, MEGAN","PISON TECHNOLOGY, INC.",MA,"$459,097"
Amyotrophic Lateral Sclerosis (ALS),11070349,2025,NINDS,5R01NS134166-03,,Investigating the Contribution of ALS/FTD-Associated Mutations in the NEK1 Kinase to Disease Pathophysiology,"KISKINIS, EVANGELOS",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$759,016"
Amyotrophic Lateral Sclerosis (ALS),11072033,2025,NINDS,5R00NS116122-05,,Brainwide Computations Underlying Future Action Plans,"MACHADO, TIMOTHY",UNIVERSITY OF PENNSYLVANIA,PA,"$249,000"
Amyotrophic Lateral Sclerosis (ALS),11074123,2025,NINDS,5R01NS127858-03,,Using Mitochondrial Ca2+ Uptake as a Therapeutic Target for ALS,"WEI-LAPIERRE, LAN",UNIVERSITY OF FLORIDA,FL,"$457,949"
Amyotrophic Lateral Sclerosis (ALS),11074689,2025,NINDS,5R01NS137290-02,,Multiplexed Quantification of the Protein Poly-ADP-Ribosylation Landscape in C9ORF72-ALS/FTD,"YU, YONGHAO",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$739,481"
Amyotrophic Lateral Sclerosis (ALS),11075368,2025,NIA,5R01NS137469-02,,"Investigating the role of TDP-43 mislocalization, structure, and post-translational modifications in the neuropathologically heterogeneous TDP-43 proteinopathies","NEWELL, KATHY",INDIANA UNIVERSITY INDIANAPOLIS,IN,"$980,431"
Amyotrophic Lateral Sclerosis (ALS),11075837,2025,NIA,5R01NS121143-03,,Developing RNA Oligonucleotides to Mitigate Abberant FUS Phase Transition in FTD/ALS,"GUO, LIN",THOMAS JEFFERSON UNIVERSITY,PA,"$351,000"
Amyotrophic Lateral Sclerosis (ALS),11076186,2025,NIA,5R01AG074609-05,,Evaluation of a novel NLK function in lysosome biogenesis and neurodegenerative diseases,"LIM, JANGHOO",YALE UNIVERSITY,CT,"$792,034"
Amyotrophic Lateral Sclerosis (ALS),11076248,2025,NIA,5R01AG075276-04,,Biochemical and molecular heterogeneity of human TDP-43 proteinopathies in age-related dementias,"PORTA ANTOLINEZ, SILVIA",UNIVERSITY OF PENNSYLVANIA,PA,"$510,842"
Amyotrophic Lateral Sclerosis (ALS),11076315,2025,NIA,5R00AG065511-05,,Identifying and understanding the role of repeat RNAs and RAN proteins in Alzheimer's disease,"NGUYEN, LIEN",UNIVERSITY OF FLORIDA,FL,"$242,712"
Amyotrophic Lateral Sclerosis (ALS),11079624,2025,NINDS,5R16NS140311-02,,Behavioral and Molecular Alterations in Drosophila with Modulated IK2/TBK1 Gene Expressions,"HE, FANG",TEXAS A&M UNIVERSITY-KINGSVILLE,TX,"$129,960"
Amyotrophic Lateral Sclerosis (ALS),11079644,2025,NINDS,5R01NS118145-05,,Protein Arginine Deiminase 2 (PAD2) and Protein Citrullination in ALS,"XU, ZUOSHANG",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$487,663"
Amyotrophic Lateral Sclerosis (ALS),11080200,2025,NINDS,5R01NS129902-03,,Molecular Phenotyping of Cortical Cell Types in ALS-Related Neurodegeneration,"SCHMIDT, ERIC",ROCKEFELLER UNIVERSITY,NY,"$423,750"
Amyotrophic Lateral Sclerosis (ALS),11080974,2025,NIA,5R01AG087537-02,,Neural Mechanisms of Empathy Loss in Frontotemporal Dementia,"YAO, WEI-DONG",UPSTATE MEDICAL UNIVERSITY,NY,"$651,329"
Amyotrophic Lateral Sclerosis (ALS),11080976,2025,NIA,5R01NS121125-05,,"Frontotemporal dementia and related disorders: transcriptomic profiling, biomarker discovery, and mechanistic insight","VAN BLITTERSWIJK, MARKA",MAYO CLINIC  JACKSONVILLE,FL,"$780,935"
Amyotrophic Lateral Sclerosis (ALS),11082176,2025,NINDS,4R33NS133212-02,,Human-iPSC derived neuromuscular junctions as a model for neuromuscular diseases.,"MIRANDA, HELEN",CASE WESTERN RESERVE UNIVERSITY,OH,"$390,007"
Amyotrophic Lateral Sclerosis (ALS),11083091,2025,NINDS,5R01NS121793-04,,Animal testing of RNA aptamers as ALS drug candidate,"NIU, LI",STATE UNIVERSITY OF NEW YORK AT ALBANY,NY,"$364,054"
Amyotrophic Lateral Sclerosis (ALS),11083707,2025,NIGMS,5R35GM118136-10,,Regulation of mRNA processing: Mechanisms and Consequences,"MANLEY, JAMES",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,"$794,318"
Amyotrophic Lateral Sclerosis (ALS),11086019,2025,NINDS,5R35NS132179-03,,Nuclear and Glial Dysfunction in Neurodegeneration,"ROTHSTEIN, JEFFREY",JOHNS HOPKINS UNIVERSITY,MD,"$1,228,125"
Amyotrophic Lateral Sclerosis (ALS),11086636,2025,NINDS,5R01NS107479-08,,Targeting the EphA4 in motor neuron disease: a structure-based approach,"PELLECCHIA, MAURIZIO",UNIVERSITY OF CALIFORNIA RIVERSIDE,CA,"$397,551"
Amyotrophic Lateral Sclerosis (ALS),11087512,2025,NIGMS,5R01GM114564-09,,"Analysis of mRNP granule clearance, vacuolar RNA decay and TDP-43 turnover","BUCHAN, JOHN",UNIVERSITY OF ARIZONA,AZ,"$310,873"
Amyotrophic Lateral Sclerosis (ALS),11087654,2025,NIA,5R01NS120992-03,,Stathmin-2 and TDP-43 neurodegeneration in Alzheimer’s and multi-etiology dementias,"JOSEPHS, KEITH",MAYO CLINIC ROCHESTER,MN,"$792,185"
Amyotrophic Lateral Sclerosis (ALS),11088716,2025,NINDS,5R01NS122908-05,,RAD23 Control of ALS phenotypes,"KALB, ROBERT",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$400,000"
Amyotrophic Lateral Sclerosis (ALS),11088786,2025,NIA,5R01AG064690-03,,Defining modifiers and mechanisms of RAN translation,"PUGLISI, JOSEPH",STANFORD UNIVERSITY,CA,"$744,302"
Amyotrophic Lateral Sclerosis (ALS),11088799,2025,RMAP,5U19NS132303-03,7777,Resource Core II: In Vivo Core,"HADACZEK, PIOTR",OHIO STATE UNIVERSITY,OH,"$623,888"
Amyotrophic Lateral Sclerosis (ALS),11088807,2025,RMAP,5U19NS132303-03,7780,Research Project II: AAV-CRISPR to Treat Amyotrophic Lateral Sclerosis,"CLELLAND, CLAIRE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$623,889"
Amyotrophic Lateral Sclerosis (ALS),11089394,2025,NIA,5R01AG072052-03,,C9orf72 frontotemporal dementia (FTD) and amyotrophic lateral sclerosis(ALS): using patient cells and CRISPR to reveal therapeutic approaches,"CONKLIN, BRUCE",J. DAVID GLADSTONE INSTITUTES,CA,"$694,575"
Amyotrophic Lateral Sclerosis (ALS),11089409,2025,NIA,5R01AG078948-04,,Regulation mechanism and functional genomics of LINE1 RNA in TDP-43 linked neurodegeneration,"SUN, SHUYING",JOHNS HOPKINS UNIVERSITY,MD,"$807,072"
Amyotrophic Lateral Sclerosis (ALS),11091529,2025,NIA,5R01AG066729-05,,TDP-43 in Alzheimer's disease,"LIACHKO, NICOLE",SEATTLE INST FOR BIOMEDICAL/CLINICAL RES,WA,"$501,206"
Amyotrophic Lateral Sclerosis (ALS),11091530,2025,NINDS,5R01NS122973-05,,Role of FABP7 in ALS models,"VARGAS, MARCELO",UNIVERSITY OF WISCONSIN-MADISON,WI,"$382,090"
Amyotrophic Lateral Sclerosis (ALS),11092284,2025,NINDS,5R01NS111990-07,,Multi-Targeting Oligonucleotide Therapeutics for Familial and Sporadic Amyotrophic Lateral Sclerosis,"WATTS, JONATHAN",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$665,737"
Amyotrophic Lateral Sclerosis (ALS),11093330,2025,NINDS,5R01NS102414-09,,Polyalanine Tails: A Novel Type of Protein Modification Implicated in  Neurodegeneration,"BURGESS, ROBERT",JACKSON LABORATORY,ME,"$735,524"
Amyotrophic Lateral Sclerosis (ALS),11093360,2025,NIA,5R01NS122236-05,,Nuclear pore complex quality control in ALS/FTD,"ROTHSTEIN, JEFFREY",JOHNS HOPKINS UNIVERSITY,MD,"$135,165"
Amyotrophic Lateral Sclerosis (ALS),11093360,2025,NINDS,5R01NS122236-05,,Nuclear pore complex quality control in ALS/FTD,"ROTHSTEIN, JEFFREY",JOHNS HOPKINS UNIVERSITY,MD,"$637,210"
Amyotrophic Lateral Sclerosis (ALS),11094992,2025,NIA,1R01AG092368-01,,Investigating a novel vascular pathway that regulates neuronal survival,"SOCKANATHAN, SHANTHINI",JOHNS HOPKINS UNIVERSITY,MD,"$480,710"
