Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Lupus,11061264,2025,NIAMS,5UC2AR081032-04,,Accelerating Medicines Partnership-Autoimmune and Immunologic Disease Tissue Research Core,"GUTHRIDGE, JOEL",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,$1
Lupus,11061264,2025,OD,5UC2AR081032-04,,Accelerating Medicines Partnership-Autoimmune and Immunologic Disease Tissue Research Core,"GUTHRIDGE, JOEL",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$250,000"
Lupus,11061817,2025,NIAMS,5R01AR071703-07,,Mechanisms of DNA-Specific Autoimmunity in Systemic Lupus Erythematosus,"REIZIS, BORIS",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$629,341"
Lupus,11063283,2025,NIAMS,5R01AR078781-05,,Understanding the immunometabolic mechanism of VGLL3 mediating female-biased autoimmunity,"LIANG, YUN",MICHIGAN STATE UNIVERSITY,MI,"$328,607"
Lupus,11064777,2025,NIAID,5P01AI148102-05,7590,Administrative Core,"BRENNER, MICHAEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$114,040"
Lupus,11064778,2025,NIAID,5P01AI148102-05,7591,Computational systems immunology core,"RAYCHAUDHURI, SOUMYA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$506,841"
Lupus,11064780,2025,NIAID,5P01AI148102-05,8756,Origin and function of atypical lymphocyte populations in inflamed tissue in SLE and RA,"DIAMOND, BETTY",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$721,185"
Lupus,11064782,2025,NIAID,5P01AI148102-05,7593,"Regulation, function and localization of monocytes in autoimmune tissues","HACOHEN, NIR","BROAD INSTITUTE, INC.",MA,"$661,309"
Lupus,11064784,2025,NIAID,5P01AI148102-05,8758,Role of fibroblastic stromal cells and notch signaling in tissue inflammation in RA and SLE,"BRENNER, MICHAEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$488,390"
Lupus,11065423,2025,NIAMS,5K23AR079040-05,,"A Personalized, Patient-Centered Approach to Optimizing Lupus Care","JORGE, APRIL",MASSACHUSETTS GENERAL HOSPITAL,MA,"$174,960"
Lupus,11065511,2025,NIMHD,5R01MD018977-03,,CO-LEADER: Intervention to Improve Patient-Provider Communication and Medication Adherence among Patients with Systemic Lupus Erythematosus,"SUN, KAI",DUKE UNIVERSITY,NC,"$759,718"
Lupus,11071398,2025,NIAID,2R01AI143313-07,,Gut dysbiosis and tryptophan metabolism in lupus,"MOREL, LAURENCE",UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,"$529,926"
Lupus,11073371,2025,NIAID,1R21AI183320-01A1,,Altered protein structures and neoepitopes in lupus neutrophils from dysregulated splicing of messenger RNA,"MUSTELIN, TOMAS",UNIVERSITY OF WASHINGTON,WA,"$256,808"
Lupus,11073626,2025,NIAID,1R01AI183676-01A1,,Defining the Regulatory Landscape of Lupus with CVD Comorbidity,"NATH, SWAPAN",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$793,093"
Lupus,11074129,2025,NIAMS,5K08AR081408-03,,Pathogenic T cells in discoid lupus erythematosus,"LITTLE, ALICIA",YALE UNIVERSITY,CT,"$173,340"
Lupus,11074899,2025,NIAID,1R13AR085493-01,,ANRF 2025 Research Symposium,"DOUGLAS, LAURA",ARTHRITIS NATIONAL RESEARCH FOUNDATION,CA,"$3,000"
Lupus,11074899,2025,NIAMS,1R13AR085493-01,,ANRF 2025 Research Symposium,"DOUGLAS, LAURA",ARTHRITIS NATIONAL RESEARCH FOUNDATION,CA,"$15,000"
Lupus,11076689,2025,NIAMS,5R37AR040072-35,,Immune Responses in Lupus,"CRAFT, JOSEPH",YALE UNIVERSITY,CT,"$414,199"
Lupus,11077246,2025,NIAMS,5R01AR082203-03,,Investigating monocyte activation pathways in lupus,"KANG, INSOO",YALE UNIVERSITY,CT,"$357,445"
Lupus,11077820,2025,NIAMS,5R01AR079124-04,,The Pediatric Lupus Nephritis Mycophenolate Mofetil (PLUMM) Study,"BRUNNER, HERMINE",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$1,167,839"
Lupus,11077839,2025,NIAID,5R01AI164424-05,,Nonreceptor tyrosine kinases in Systemic Lupus Erythematosus,"MILLER, W",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$315,637"
Lupus,11078684,2025,NIAID,5P01AI125180-09,5644,Project 4,"SANZ, IGNACIO",EMORY UNIVERSITY,GA,"$462,148"
Lupus,11078854,2025,NIAID,5R01AI156724-05,,Disease and Race Specific Single-cell Epigenetic Mechanisms in Human SLE,"GAFFNEY, PATRICK",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$760,427"
Lupus,11079527,2025,NIAID,5U19AI144306-07,6681,Administrative Core,"DIAMOND, BETTY",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$48,689"
Lupus,11079532,2025,NIAID,5U19AI144306-07,6685,Principal Project-Characterization of ANA+ and ANA-B cells in individuals with SLE and healthy subjects,"DIAMOND, BETTY",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$335,000"
Lupus,11079537,2025,NIAID,5U19AI144306-07,6686,Pilot Project-Characterization of antigen presentation by ABCs,"KIM, SUN JUNG",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$144,465"
Lupus,11080341,2025,NIAID,5U19AI144301-07,6811,Admin Core,"PASCUAL, MARIA",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$84,750"
Lupus,11080350,2025,NIAID,5U19AI144301-07,6816,Principal Project,"PASCUAL, MARIA",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$346,262"
Lupus,11080356,2025,NIAID,5U19AI144301-07,6818,Collaborative  Project,"LYDEN, DAVID",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$253,828"
Lupus,11080778,2025,NIAID,5R37AI118841-10,,Investigating How TLR7 Activates and TLR9 Regulates Systemic Autoimmunity,"SHLOMCHIK, MARK",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$455,581"
Lupus,11082381,2025,NIAID,5UM1AI144292-07,,Oklahoma ACE: Molecular Destruction of Autoimmune Disease to Aid Clinical Trail Success,"JAMES, JUDITH",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$767,250"
Lupus,11083010,2025,NIAMS,5K01AR079039-05,,Characterization of Chronic Pain and its Biopsychosocial Mechanisms in Lupus using Electronic Health Records,"FALASINNU, TITILOLA",STANFORD UNIVERSITY,CA,"$126,252"
Lupus,11085920,2025,NIAID,5U19AI110483-12,6805,Regulation of B cell Responses in SLE and Other Autoimmune Diseases,"SANZ, IGNACIO",EMORY UNIVERSITY,GA,"$78,250"
Lupus,11085921,2025,NIAID,5U19AI110483-12,6806,Regulation of B cell Responses in SLE and Other Autoimmune Diseases,"SANZ, IGNACIO",EMORY UNIVERSITY,GA,"$3,653,748"
Lupus,11085922,2025,NIAID,5U19AI110483-12,6809,Regulation of B cell Responses in SLE and Other Autoimmune Diseases,"SANZ, IGNACIO",EMORY UNIVERSITY,GA,"$313,000"
Lupus,11085931,2025,NIAID,5U19AI110483-12,6810,Regulation of B cell Responses in SLE and Other Autoimmune Diseases,"SCHARER, CHRISTOPHER",EMORY UNIVERSITY,GA,"$115,104"
Lupus,11086583,2025,NIAID,5P01AI172523-02,6021,Administrative Core,"DIAMOND, BETTY",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$137,621"
Lupus,11086589,2025,NIAID,5P01AI172523-02,6023,Core C: Biostatistics and Data Integration Core (BDI Core),"SIROTA, MARINA",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$323,000"
Lupus,11086594,2025,NIAID,5P01AI172523-02,6024,Project 1: Multiplexed multimodal single-cell genomic profiling of SLE in remission,"YE, CHUN",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$1,372,883"
Lupus,11086602,2025,NIAID,5P01AI172523-02,6025,Project 2: Assessing Brain Dysfunction in Clinically Quiescent SLE,"MACKAY, MEGGAN",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$845,097"
Lupus,11088833,2025,NIDDK,5R01DK136094-03,,Identification and Functional Characterization of Bioactive Microbial Metabolites of Beta-Glucan Degradation,"VASU, CHENTHAMARAKSHAN",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$696,092"
Lupus,11089846,2025,NIAID,1R21AI189372-01,,Trispecific Killer Cell Engager for the Treatment of Systemic Lupus Erythematosus,"HATEFI, ARASH",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$235,500"
Lupus,11091419,2025,NIAID,5R01AI024717-37,,Genetic Linkage in Lupus,"KOTTYAN, LEAH",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$467,362"
Lupus,11091546,2025,NIAID,5R01AI085567-15,,Expanded Double Negative T cells in SLE.,"TSOKOS, GEORGE",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$498,499"
Lupus,11091641,2025,NIAID,5K08AI168450-03,,Autoimmunity-Associated B Cells in Lupus Nephritis,"BARNAS, JENNIFER",UNIVERSITY OF ROCHESTER,NY,"$192,240"
Lupus,11094198,2025,NIAID,1R01AI189439-01,,Role of TXLNA in cytosolic DNA-mediated innate immunity,"LI, SHITAO",TULANE UNIVERSITY OF LOUISIANA,LA,"$382,500"
Lupus,11094376,2025,NIAID,1R01AI189437-01,,ARID3a functions in autoimmune B cells,"WEBB, CAROL",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$1,049,245"
Lupus,11094376,2025,NIGMS,1R01AI189437-01,,ARID3a functions in autoimmune B cells,"WEBB, CAROL",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$700,000"
Lupus,11096045,2025,NIAID,5R01AI186337-02,,Upstream drivers of type I interferons in lupus,"MUSTELIN, TOMAS",UNIVERSITY OF WASHINGTON,WA,"$758,431"
Lupus,11096378,2025,NHLBI,1P01HL174442-01A1,9508,"Antigen-Presentation of Isolevuglandin-modified peptides in hypertension, autoimmunity and target-organ damage","HARRISON, DAVID",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$507,300"
Lupus,11096379,2025,NHLBI,1P01HL174442-01A1,9509,Salt Sensitivity of Blood pressure (SSBP) and Autoimmune Lupus (SLE),"KIRABO, ANNET",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$507,300"
Lupus,11096380,2025,NHLBI,1P01HL174442-01A1,9510,Scavenging IsoLGs in Autoimmune Disease:  a proof-of-concept clinical study,"ORMSETH, MICHELLE",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$507,300"
Lupus,11097076,2025,NIAID,1R01AI189475-01,,Phosphatases in lupus,"TSOKOS, GEORGE",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$558,045"
Lupus,11097209,2025,NIAMS,5R01AR078766-04,,Mechanisms controlling ABC differentiation and function in SLE,"PERNIS, ALESSANDRA",HOSPITAL FOR SPECIAL SURGERY,NY,"$593,726"
Lupus,11098748,2025,NIAID,5R01AI162971-05,,IRF7-mediated development of autoreactive B cells and SLE,"RAHMAN, ZIAUR",THOMAS JEFFERSON UNIVERSITY,PA,"$543,950"
Lupus,11099658,2025,NIAMS,5F31AR084335-02,,Superwoman Coping: A multi-level analysis of self-management behaviors and cardiovascular disease risk among Black women with systemic lupus erythematosus,"LEUNG, JERIK",EMORY UNIVERSITY,GA,"$49,538"
Lupus,11101239,2025,NIAMS,5R01AR081640-04,,Hippo signaling as a critical regulator of lupus keratinocyte dysfunction,"KAHLENBERG, JOANNE",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$450,044"
Lupus,11103212,2025,NIAID,5R01AI049954-24,,Gene Transcription in SLE,"TSOKOS, GEORGE",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$597,513"
Lupus,11103642,2025,NIAMS,1R21AR085562-01,,TFEB and age-associated B cells in autoimmunity,"ZENG, HU",MAYO CLINIC ROCHESTER,MN,"$127,273"
Lupus,11103642,2025,OD,1R21AR085562-01,,TFEB and age-associated B cells in autoimmunity,"ZENG, HU",MAYO CLINIC ROCHESTER,MN,"$250,000"
Lupus,11108663,2025,NIAID,1R01AI190169-01,,Resolving the mechanisms of IFIH1 risk variant in systemic lupus erythematosus,"GORMAN, JACQUELYN",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$2,430,679"
Lupus,11108663,2025,NIGMS,1R01AI190169-01,,Resolving the mechanisms of IFIH1 risk variant in systemic lupus erythematosus,"GORMAN, JACQUELYN",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$700,000"
Lupus,11110351,2025,NINDS,5R44NS137943-02,,Manufacturing RNA-based CAR T cells to combat autoantibody-associated autoimmune disorders (AAAD),"JEWELL, CHRISTOPHER","CARTESIAN THERAPEUTICS, INC.",MD,"$1,496,118"
Lupus,11111266,2025,NIAID,5K12AR084232-26,,Building Interdisciplinary Research Careers in Women's Health,"VELEZ EDWARDS, DIGNA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$250,000"
Lupus,11111266,2025,NIAMS,5K12AR084232-26,,Building Interdisciplinary Research Careers in Women's Health,"VELEZ EDWARDS, DIGNA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,$1
Lupus,11111266,2025,OD,5K12AR084232-26,,Building Interdisciplinary Research Careers in Women's Health,"VELEZ EDWARDS, DIGNA",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$397,999"
Lupus,11112957,2025,NIAMS,1R21AR085741-01,,The Mechanism of Hematological Abnormalities in Systemic Autoimmunity,"REIZIS, BORIS",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$216,113"
