Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Autism,10978236,2025,NIMH,5R01MH113545-08,,Investigating the synaptic pathology of Autism,"SMITH, STEPHEN",SEATTLE CHILDREN'S HOSPITAL,WA,"$778,237"
Autism,10980425,2025,NIEHS,5U24ES028533-08,,BUILDS MARBLES: Biorepository Upkeep and Infrastructure for Longitudinal Data Sharing for MARBLES,"SCHMIDT, REBECCA",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$394,568"
Autism,10980552,2025,NIMH,5K99MH135177-02,,Revealing the neural mechanisms of amygdala-striatal control of stress-induced habits,"GIOVANNIELLO, JACQUELINE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$4,227"
Autism,10982482,2025,NIMH,5R01MH127848-04,,Elucidating the synaptic interactome of the high risk autism gene ANK2,"LORENZO, DAMARIS",UNIVERSITY OF PENNSYLVANIA,PA,"$442,099"
Autism,10983315,2025,NIMH,5R01MH125370-05,,A Prospective-Longitudinal Investigation of the Biopsychosocial Predictors of Loneliness Across Adolescence in Autism and Typical Development,"REDCAY, ELIZABETH","UNIV OF MARYLAND, COLLEGE PARK",MD,"$643,280"
Autism,10987001,2025,NIMH,5R21MH133012-02,,Ultra high-field (7T) in-vivo imaging for detailed characterization of cerebellar dentate nucleus structure and function in children with autism,"MOSTOFSKY, STEWART",HUGO W. MOSER RES INST KENNEDY KRIEGER,MD,"$210,355"
Autism,10987007,2025,NIMH,5R01MH132921-02,,The roles of delta-catenin in social behavior,"KIM, SEONIL",COLORADO STATE UNIVERSITY,CO,"$359,780"
Autism,10988232,2025,NINDS,5R01NS094154-10,,"Spastic paraplegia, neurodegeneration and autism: possible role for AT- 1/SLC33A1?","PUGLIELLI, LUIGI",UNIVERSITY OF WISCONSIN-MADISON,WI,"$401,396"
Autism,10990506,2025,NINDS,5R01NS116089-05,,Role of ASTN2 in Cerebellar Circuit Function and ASD-related Behaviors,"HATTEN, MARY",ROCKEFELLER UNIVERSITY,NY,"$561,516"
Autism,10990531,2025,NIMH,5R01MH133068-02,,Brain Aging Across the Lifespan in Neurodevelopmental Disorders,"SCHUMANN, CYNTHIA",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$800,542"
Autism,10991711,2025,NIMH,5R01MH117405-07,,MECHANISMS OF EPIGENETIC REGULATION IN NERVOUS SYSTEM DEVELOPMENT,"GABEL, HARRISON",WASHINGTON UNIVERSITY,MO,"$655,201"
Autism,10992111,2025,NIEHS,5R01ES033603-04,,Gene-Environment interactions in Autism,"CORCES, VICTOR",EMORY UNIVERSITY,GA,"$597,955"
Autism,10992115,2025,NIMH,5R01MH131715-03,,Layer-specific manipulation to test feedforward/feedback cortical circuitry,"MILLER, EARL",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,"$290,196"
Autism,10992195,2025,NIMH,5R01MH110630-08,,Using complex video stimuli to elucidate atypical brain functioning in ASD,"KENNEDY, DANIEL",TRUSTEES OF INDIANA UNIVERSITY,IN,"$669,450"
Autism,10993587,2025,NIMH,5R01MH127081-04,,ASH1L mediated transcription networks in autism spectrum disorders,"LIZARRAGA, SOFIA",BROWN UNIVERSITY,RI,"$859,674"
Autism,10993596,2025,NINDS,5R01NS120986-04,,Predicting ASD and Other Developmental Outcomes in the First Year of Life Using EEG in a Diverse Community-Based Sample,"NELSON, CHARLES",BOSTON CHILDREN'S HOSPITAL,MA,"$594,360"
Autism,10994133,2025,NIMH,5R34MH131599-03,,Stepped Transition in Education Program for Emerging Adults with Autism: Pilot Effectiveness Trial,"WHITE, SUSAN",UNIVERSITY OF ALABAMA IN TUSCALOOSA,AL,"$189,975"
Autism,10994165,2025,NIMH,5K23MH131852-03,,Reward responsivity and depression in autism spectrum disorder: A multimethod approach,"SCHWARTZMAN, JESSICA",CHILDREN'S HOSPITAL OF LOS ANGELES,CA,"$161,970"
Autism,10994618,2025,NINDS,5F31NS130899-03,,Functional Analysis of Pathogenic Human PTEN Variants in Early Neurodevelopment,"CARLSON, MARINA",YALE UNIVERSITY,CT,"$29,790"
Autism,10994629,2025,NIMH,5K99MH135209-02,,Convergent cellular and network mechanisms of ASD risk genes,"NELSON, ANDREW","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$117,163"
Autism,10996163,2025,NIMH,5R01MH125806-04,,Oxytocin neural circuitry involvement in juvenile social play,"VEENEMA, ALEXANDRA",MICHIGAN STATE UNIVERSITY,MI,"$325,371"
Autism,10996183,2025,NIMH,5R01MH132746-02,,The Aging Autistic Brain: Multi-modal imaging to predict accelerated memory decline,"BRADEN, BRITTANY",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,"$720,319"
Autism,10996194,2025,NIMH,5R01MH135568-02,,Atypical Development in Infants and Toddlers: Computational Attentional Signatures through Mobile Eye Tracking,"SHIC, FREDERICK",SEATTLE CHILDREN'S HOSPITAL,WA,"$754,007"
Autism,10999418,2025,NINDS,5R01NS120667-05,,Cellular and molecular mechanisms underlying DDX3X syndrome,"SILVER, DEBRA",DUKE UNIVERSITY,NC,"$656,394"
Autism,11000273,2025,NINDS,5R37NS125632-04,,KPTN Loss and Megalencephaly: mTOR Activation as Therapeutic Target,"CRINO, PETER",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$326,002"
Autism,11000350,2025,NICHD,5R21HD111917-02,,Testing Effects of Swim Instruction on Autistic Children's Swimming and Water Safety Skills,"MISCHE LAWSON, LISA",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$190,887"
Autism,11001205,2025,NIMH,5R01MH124778-05,,Serotonergic modulation of excitatory synapse formation and maturation during development,"OH, WON CHAN",UNIVERSITY OF COLORADO DENVER,CO,"$383,700"
Autism,11001439,2025,NIMH,5R01MH121447-05,,Genetic Strategies for Neurodevelopmental Research,"AMARAL, DAVID",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$535,238"
Autism,11001832,2025,NIEHS,5R00ES033278-05,,Effects of air pollution/maternal stress on microglial sculpting of social circuits,"SMITH, CAROLINE",BOSTON COLLEGE,MA,"$241,639"
Autism,11002339,2025,NIDCD,5K23DC020224-03,,Dual-Language Communication and Social-Cognitive Skills in Bilingual Children with ASD,"GROSS, MEGAN",UNIVERSITY OF MASSACHUSETTS AMHERST,MA,"$151,067"
Autism,11002639,2025,NINDS,5R01NS124637-04,,The Contribution of Microglial MEF2C to Brain Development,"COUFAL, NICOLE","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$408,929"
Autism,11002673,2025,NIMH,5R01MH129751-04,,4/4 - The Autism Sequencing Consortium: Discovering autism risk genes and how they impact core features of the disorder,"SANDERS, STEPHAN",UNIVERSITY OF OXFORD,UK,"$227,804"
Autism,11003776,2025,NIMH,5R03MH133082-02,,The practical impact of inequitable item responding on the diagnostic accuracy of screening tools for identifying Black and Hispanic children with autism.,"MOODY, ERIC",UNIVERSITY OF WYOMING,WY,"$63,605"
Autism,11004288,2025,NINDS,5R01NS134639-02,,Sensory regulation of interneuron intrinsic excitability in sensorycortex,"FELDMAN, DANIEL",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$393,234"
Autism,11004495,2025,NIMH,5R01MH124817-06,,Maternal health in pregnancy and autism risk - genetic and non-genetic mechanisms,"JANECKA, MAGDALENA",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$511,541"
Autism,11005005,2025,NINDS,5R25NS120283-05,,REACH Pipeline Summer Research Experience for Minority and Underrepresented High School and Undergraduate Students,"ALARCON, JUAN",SUNY DOWNSTATE MEDICAL CENTER,NY,"$102,257"
Autism,11005381,2025,NINDS,5R01NS135048-02,,The mechanisms and functions of short-term synaptic plasticity,"JACKMAN, SKYLER",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$396,519"
Autism,11005775,2025,NIMH,5R01MH126213-04,,Tourette Syndrome genetics and neuroimaging international collaborative study,"PASCHOU, PERISTERA",PURDUE UNIVERSITY,IN,"$417,475"
Autism,11006301,2025,NIMH,5R01MH129725-04,,3/4 The Autism Sequencing Consortium: Discovering autism risk genes and how they impact core features of the disorder,"ROEDER, KATHRYN",CARNEGIE-MELLON UNIVERSITY,PA,"$377,691"
Autism,11006325,2025,NIMH,5R01MH129722-04,,2/4 The Autism Sequencing Consortium: Discovering autism risk genes and how they impact core features of the disorder,"DALY, MARK","BROAD INSTITUTE, INC.",MA,"$400,217"
Autism,11006340,2025,NIDCD,5K99DC021501-02,,Looking and Language,"FELDMAN, JACOB",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$130,518"
Autism,11007167,2025,NIMH,5R34MH131919-03,,Healthy Relationships on the Autism Spectrum: Feasibility and Target Engagement,"ROTHMAN, EMILY",BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),MA,"$206,725"
Autism,11007206,2025,NIMH,5R01MH125978-05,,The function of SCN2A in neocortex,"BENDER, KEVIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$403,750"
Autism,11007222,2025,NIMH,5R01MH129724-04,,1/4 - The Autism Sequencing Consortium: Discovering autism risk genes and how they impact core features of the disorder,"BUXBAUM, JOSEPH",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$353,002"
Autism,11009572,2025,NIEHS,5R01ES032552-04,,The interplay of early life exposure to environmental pollutants and folate system in the etiology of autistic behaviors,"OULHOTE, YOUSSEF",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$597,268"
Autism,11009704,2025,RMAP,4DP2NS132107-03,,Defining the Chemical Perturbome of Neural Development and Activity,"THYME, SUMMER",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$1,005,000"
Autism,11010398,2025,NINDS,5R01NS113890-05,,Dense Analysis of Cortical Circuit Dysfunction in the MECP2-duplication Syndrome of Autism,"SMIRNAKIS, STELIOS",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$602,529"
Autism,11010742,2025,NIMH,5R01MH123828-05,,Investigation of Pitt-Hopkins Syndrome pathophysiology using a human model,"MUOTRI, ALYSSON","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$335,750"
Autism,11010745,2025,NIMH,5R01MH127077-04,,Novel SETD5-based Molecular Mechanisms and Therapeutic Tools to Understand and Revert Neuronal Dysfunction Associated with Intellectual disability and Autism,"MUOTRI, ALYSSON","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$781,258"
Autism,11010797,2025,NIMH,5R01MH132128-03,,"Insurance Mandate Generosity, COVID-19, and Health Care for Children with Autism","YU, HAO","HARVARD PILGRIM HEALTH CARE, INC.",MA,"$526,386"
Autism,11010809,2025,NIMH,5R01MH128364-03,,Neurodevelopmental defects of the thalamocortical pathway as a convergent feature of psychiatric disorders,"NOWAKOWSKI, TOMASZ","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$756,201"
Autism,11011469,2025,NHGRI,5R01HG012819-03,,In vivo Perturb-map: scalable genetic screens with single-cell and spatial resolution in intact tissues,"JIN, XIN","SCRIPPS RESEARCH INSTITUTE, THE",CA,"$668,947"
Autism,11012258,2025,NIMH,5R01MH110553-09,,Neural Mechanism for the assembly of GABAergic in the cerebral cortex,"DE MARCO GARCIA, NATALIA",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$423,750"
Autism,11012775,2025,NINDS,5R01NS126399-03,,Bidirectional control of Chd2 haploinsufficiency,"HUNT, ROBERT",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$483,456"
Autism,11012797,2025,NINDS,5R01NS127728-03,,Epigenetics-Based Autism Treatment with Animal Models and Human Stem Cells,"YAN, ZHEN",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$618,417"
Autism,11013314,2025,NIMH,5R01MH124977-05,,Neural mechanisms of sensory reactivity and regulation in autism across development,"GREEN, SHULAMITE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$747,382"
Autism,11013388,2025,NINDS,5R01NS126691-03,,"Development, Function, and Dysfunction of Gastrointestinal Tract-Innervating Dorsal Root Ganglia Neurons in Autism Spectrum Disorder","OREFICE, LAUREN",MASSACHUSETTS GENERAL HOSPITAL,MA,"$350,943"
Autism,11013403,2025,NIMH,5R01MH124981-05,,Developmental methylomics of autism spectrum disorder,"ABERG, KAROLINA",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$585,546"
Autism,11013871,2025,NIAAA,5R01AA029008-05,,"Prevalence, onset and progression of substance use in adolescents and young adults with Autism Spectrum Disorders","SPIRITO, ANTHONY",BROWN UNIVERSITY,RI,"$654,730"
Autism,11014325,2025,NICHD,5R00HD101702-05,,Targeting the neurobiology of restricted and repetitive behaviors in children with autism using N-acetylcysteine,"HEGARTY, JOHN",STANFORD UNIVERSITY,CA,"$248,999"
Autism,11014409,2025,NICHD,5F31HD108987-03,,Early Neurodevelopmental Trajectories of Typical and Atypical Language Acquisition,"WAGNER, LAUREN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$15,339"
Autism,11015027,2025,NIMH,5R01MH133334-03,,A mega-analysis framework for delineating autism neurosubtypes,"DI MARTINO, ADRIANA","CHILD MIND INSTITUTE, INC.",NY,"$618,109"
Autism,11015794,2025,NIMH,5R01MH123610-05,,"Data-driven solutions for temporal, spatial, and spatiotemporal dynamic functional connectivity","CALHOUN, VINCE",GEORGIA STATE UNIVERSITY,GA,"$561,985"
Autism,11017016,2025,NIMH,5R21MH134184-02,,The Roles of the Neurodevelopmental Disease-linked Ube3a Protein in Golgi Satellite Function,"GREEN, WILLIAM",UNIVERSITY OF CHICAGO,IL,"$204,278"
Autism,11017047,2025,NIMH,5R01MH130336-03,,Kinase Dysfunction in Autism and Neurodevelopmental Disorders,"YADAV, SMITA",UNIVERSITY OF WASHINGTON,WA,"$736,986"
Autism,11017694,2025,NIEHS,5R01ES031701-05,,The CHARGE Study Phase II: A Multifactorial Approach to Autism Etiology,"HERTZ-PICCIOTTO, IRVA",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$1,586,759"
Autism,11017825,2025,NIMH,5R01MH133845-02,,Computational Neuroimaging MRI for Studying Early Brain Development with Autism,"WANG, LI",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$453,197"
Autism,11019339,2025,NIGMS,1P20GM156710-01,8300,Implementation Science-Guided Pilot Study of Trauma-Focused Cognitive Behavioral Therapy for Autistic Youth in Community Mental Health Settings,"AHLERS, KAITLYN",DARTMOUTH-HITCHCOCK CLINIC,NH,"$221,308"
Autism,11019723,2025,NIMH,5R01MH130755-03,,Prefrontal circuits in processing social versus non-social rewards,"MURUGAN, MALAVIKA",EMORY UNIVERSITY,GA,"$379,162"
Autism,11020544,2025,NIMH,1RM1MH138313-01,,Systematic and scalable phenotyping of mouse mutants for neuropsychiatric disease genetics,"DOUGHERTY, JOSEPH",WASHINGTON UNIVERSITY,MO,"$2,462,651"
Autism,11020963,2025,NIEHS,5R01ES033056-05,,Gut-brain dysfunction following combined prenatal stressors: relevance for autism,"BILBO, STACI",DUKE UNIVERSITY,NC,"$347,255"
Autism,11020984,2025,NIA,5R01AG071756-04,,Neurodevelopment in children from families with genetic frontotemporal dementia and Alzheimer’s disease,"LEE, SUZEE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$764,696"
Autism,11021079,2025,NIMH,5R01MH125958-05,,Optimized Affective Computing Measures of Social Processes and Negative Valence in Youth Psychopathology,"HERRINGTON, JOHN",CHILDREN'S HOSP OF PHILADELPHIA,PA,"$695,590"
Autism,11024110,2025,NIMH,1R01MH138485-01,,Improving inclusion of individuals with intellectual disability in autism neuroscience research,"MCPARTLAND, JAMES",YALE UNIVERSITY,CT,"$837,131"
Autism,11025418,2025,NIMH,1R01MH138421-01,,Investigation into the role of value learning in core features of autism in toddlers,"CHAWARSKA, KATARZYNA",YALE UNIVERSITY,CT,"$831,412"
Autism,11025896,2025,NINDS,5F31NS132473-02,,Mechanisms of Setd2 in cortical circuit function: Convergence with Fragile X Syndrome,"POPE, ALEXANDER",UT SOUTHWESTERN MEDICAL CENTER,TX,"$41,070"
Autism,11026376,2025,NIMH,5R21MH132839-02,,Targeting the Pigment Epithelium-Derived Factor (PEDF) Signaling Pathway in Neurodevelopmental Disorders,"TOYO-OKA, KAZUHITO",DREXEL UNIVERSITY,PA,"$187,033"
Autism,11029879,2025,NIDCD,1R01DC022338-01,,SibWatch: Optimizing Intervention Options for Infants and Toddlers with a High Likelihood for Social Communication Delays and Language Disorder,"HAMPTON, LAUREN",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$725,536"
Autism,11030733,2025,NIMH,5R01MH126960-05,,Convergent mechanisms for neurodevelopmental disorder genes,"JENKINS, PAUL",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$519,495"
Autism,11030833,2025,NINDS,5F32NS126310-03,,Physiological and molecular mechanisms of impaired PV circuit homeostasis in Autism mouse models,"MONDAY, HANNAH",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$60,688"
Autism,11031974,2025,NIMH,5R01MH123155-05,,Functional convergence following disruption of diverse genes associated with neurodevelopmental disorders,"BRENNAND, KRISTEN",YALE UNIVERSITY,CT,"$846,631"
Autism,11034810,2025,NIMH,1R03MH138839-01,,Interleukin-6 induced synaptic dysgenesis in wild type vs. Shank3 mice,"LEVISON, STEVEN",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$78,500"
Autism,11035149,2025,NIMH,5R01MH123723-05,,"Variation in early motor function in autism, cerebellar injury and normal twins","MARRUS, NATASHA",WASHINGTON UNIVERSITY,MO,"$577,990"
Autism,11035215,2025,NIMH,5R01MH129301-04,,Sex-specific trajectories in epigenomic regulation of brain patterning,"VACCARINO, FLORA",YALE UNIVERSITY,CT,"$834,436"
Autism,11035428,2025,NICHD,1R21HD117690-01,,Establishing Fidelity of Neurodiversity-Affirming Interventions,"LERNER, MATTHEW",DREXEL UNIVERSITY,PA,"$242,290"
Autism,11036053,2025,NIMH,1R03MH138898-01,,Cerebellar Synaptic Dysfunction in Autism Spectrum Disorder,"VAAGA, CHRISTOPHER",COLORADO STATE UNIVERSITY,CO,"$73,274"
Autism,11037772,2025,NIMH,1R34MH138725-01,,A pilot trial of the Individualized Placement and Support model in autistic adults in the community,"SOLOMON, MARJORIE",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$257,612"
Autism,11038013,2025,NIMH,5R01MH127046-04,,Neural and developmental trajectories of females with autism spectrum disorder,"NORDAHL, CHRISTINE",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$674,012"
Autism,11039481,2025,NIMH,1R21MH138941-01,,Characterization of midbody remnant mediated cell fate decisions in autism,"WOLTER, JUSTIN",UNIVERSITY OF WISCONSIN-MADISON,WI,"$194,375"
Autism,11039991,2025,NIDCD,5R21DC021803-02,,Word Learning from Infant-Directed Speech in Autistic Children,"SU, PUMPKI",UNIVERSITY OF TEXAS DALLAS,TX,"$195,000"
Autism,11041023,2025,NIEHS,5R21ES035835-02,,Gene by Environment Interactions in Sensory Processing Deficits,"KULLMAN, SETH",NORTH CAROLINA STATE UNIVERSITY RALEIGH,NC,"$223,133"
Autism,11042731,2025,NIMH,5R01MH130372-03,,"IMPACT OF LOSS OF THE AUTISM RISK GENE CHD8 ON EXPRESSION, EPIGENETICS AND CELLULAR FUNCTIONING OF THE DOPAMINERGIC SYSTEM","MUHLE, REBECCA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$705,134"
Autism,11043199,2025,NINDS,1R15NS141197-01,,Optimization of cannabidiol-based formulations in autism spectrum disorder,"KAPLAN, JOSH",WESTERN WASHINGTON UNIVERSITY,WA,"$396,988"
Autism,11043286,2025,NIDCD,1R21DC022378-01,,Examining precursors to language impairment in ASD via remote assessment,"TENENBAUM, ELENA",DUKE UNIVERSITY,NC,"$201,250"
Autism,11044158,2025,NIDCD,5R21DC021254-02,,"Rhythm, social information, and conversational entrainment in autism","LENSE, MIRIAM",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$202,743"
Autism,11044294,2025,NIDCD,1R21DC021708-01A1,,Using speech entrainment to predict conversational outcomes in autistic adolescents,"WYNN, CAMILLE",UNIVERSITY OF HOUSTON,TX,"$15,374"
Autism,11044505,2025,NICHD,1R01HD114631-01A1,,Parent-Mediated Teleheath Intervention for Insomnia in Young Autistic Children,"JOHNSON, CYNTHIA",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$668,178"
Autism,11044918,2025,NIDCD,1R21DC021769-01A1,,Quantifying communicative feedback in racially and ethnically diverse autistic adolescents who are minimally verbal or have language impairment,"GIROLAMO, TERESA",SAN DIEGO STATE UNIVERSITY,CA,"$107,076"
Autism,11044918,2025,OD,1R21DC021769-01A1,,Quantifying communicative feedback in racially and ethnically diverse autistic adolescents who are minimally verbal or have language impairment,"GIROLAMO, TERESA",SAN DIEGO STATE UNIVERSITY,CA,"$100,000"
Autism,11045353,2025,NIDCD,1R01DC022420-01,,Identifying and Distinguishing Early indicators of Autism in Latino children (IDEAL),"VANEGAS, SANDRA",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$710,632"
Autism,11045690,2025,NICHD,5F30HD107912-03,,Caesarean Delivery's Effect on the Early Life Microbiome and Neurodevelopment,"LESSING, JEREMY",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$46,138"
Autism,11045912,2025,NIMH,1R01MH134827-01A1,,Presynaptic Homeostatic Plasticity and Mental Health,"DAVIS, GRAEME","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$692,043"
Autism,11046237,2025,NICHD,1R01HD114761-01A1,,Opt In - Implementation and Evaluation of an Early Intervention Program for Children Waiting to Receive an Autism Diagnosis,"VIVANTI, GIACOMO",DREXEL UNIVERSITY,PA,"$621,682"
Autism,11046521,2025,NIMH,5R00MH123669-04,,Neuro-computational mechanisms of social learning and variation along psychiatric symptom dimensions and in autism,"CHARPENTIER, CAROLINE","UNIV OF MARYLAND, COLLEGE PARK",MD,"$211,649"
Autism,11047359,2025,NIMH,1R21MH139062-01,,The BAF chromatin remodeling complex in experience-induced neuronal gene transcription and synapse maturation; implications for autism spectrum disorders,"SAHA, RAMENDRA","UNIVERSITY OF CALIFORNIA, MERCED",CA,"$237,750"
Autism,11047741,2025,NIMH,5R01MH133243-03,,High-throughput interrogation of autism risk genes: from molecules to behavior,"PIERCE, JONATHAN",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$331,293"
Autism,11049097,2025,NIMH,5R01MH136266-02,,Neural mechanisms underlying sustained enhancement of sociability,"WALSH, JESSICA",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$757,901"
Autism,11049138,2025,NIGMS,5P20GM148302-03,7323,Project 2: Wilkerson,"WILKERSON, BRENT",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$226,500"
Autism,11049811,2025,NIMH,1R01MH133600-01A1,,Epigenetic regulation of the neuroendocrine axis in brain development and behavior,"FESER STESSMAN, HOLLY",CREIGHTON UNIVERSITY,NE,"$439,804"
Autism,11049919,2025,NIMH,2R01MH112694-06,,"Simultaneous profiling of neuronal synapse activities, proteins, and messenger RNAs at the single-cell level","BATHE, MARK",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,"$416,750"
Autism,11050165,2025,NIEHS,1R01ES036248-01A1,,Developmental pyrethroid exposure in the prairie vole as a model of environmental risk for autism,"BURKETT, JAMES",UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,OH,"$605,550"
